"","Nifty 50 (NSEI)_history.csv Date","Nifty 50 (NSEI)_history.csv Price","Nifty 50 (NSEI)_history.csv Open","Nifty 50 (NSEI)_history.csv High","Nifty 50 (NSEI)_history.csv Low","Nifty 50 (NSEI)_history.csv Volume"
"1182",2013-10-03,5909.7,5819.1,5917.6,5802.7,"199790000"
"1183",2013-10-04,5907.3,5891.3,5950.45,5885,"191470000"
"1184",2013-10-07,5906.15,5889.05,5912,5825.85,"156390000"
"1185",2013-10-08,5928.4,5975,5981.7,5913,"158530000"
"1186",2013-10-09,6007.45,5893.25,6015.5,5877.1,"192040000"
"1187",2013-10-10,6020.95,6001.05,6033.95,5979.8,"159610000"
"1188",2013-10-11,6096.2,6104.85,6107.6,6046.4,"180830000"
"1189",2013-10-14,6112.7,6093,6124.1,6082.9,"142170000"
"1190",2013-10-15,6089.05,6147.55,6156.3,6056.55,"218300000"
"1191",2013-10-17,6045.85,6098.5,6110.75,6032.55,"230560000"
"1192",2013-10-18,6189.35,6070.9,6201.45,6070.9,"250340000"
"1193",2013-10-21,6204.95,6202,6218.95,6163.3,"196990000"
"1194",2013-10-22,6202.8,6192.3,6220.1,6181.8,"161940000"
"1195",2013-10-23,6178.35,6209.55,6217.95,6116.6,"188280000"
"1196",2013-10-24,6164.35,6162.8,6252.45,6142.95,"148910000"
"1197",2013-10-25,6144.9,6154,6174.75,6125.95,"144530000"
"1198",2013-10-28,6101.1,6155.1,6168.75,6094.1,"146340000"
"1199",2013-10-29,6220.9,6107.55,6228.05,6079.2,"197350000"
"1200",2013-10-30,6251.7,6230.8,6269.2,6222.6,"177580000"
"1201",2013-10-31,6299.15,6237.15,6309.05,6235.9,"239610000"
"1202",2013-11-01,6307.2,6289.75,6332.6,6286.95,"191640000"
"1203",2013-11-03,6324.95,6332.05,6342.95,6319.25,"9360000"
"1204",2013-11-05,6253.15,6282.15,6304.75,6244.3,"181050000"
"1205",2013-11-06,6215.15,6260.55,6269.7,6208.7,"157080000"
"1206",2013-11-07,6187.25,6228.9,6288.95,6180.8,"168830000"
"1207",2013-11-08,6140.75,6170.15,6185.15,6120.95,"150050000"
"1208",2013-11-11,6078.8,6110.4,6141.65,6067.75,"146060000"
"1209",2013-11-12,6018.05,6087.25,6108.7,6011.75,"153810000"
"1210",2013-11-13,5989.6,5998.85,6042.25,5972.45,"162540000"
"1211",2013-11-14,6056.15,6037,6101.65,6036.65,"154910000"
"1212",2013-11-18,6189,6111.05,6196.8,6110.4,"163990000"
"1213",2013-11-19,6203.35,6197.25,6212.4,6180.2,"161510000"
"1214",2013-11-20,6122.9,6186.85,6204.35,6106.95,"155800000"
"1215",2013-11-21,5999.05,6096.5,6097.35,5985.4,"137230000"
"1216",2013-11-22,5995.45,6027.35,6049.6,5972.8,"134760000"
"1217",2013-11-25,6115.35,6035.95,6123.5,6035.95,"127200000"
"1218",2013-11-26,6059.1,6099.25,6112.7,6047.75,"150660000"
"1219",2013-11-27,6057.1,6062.7,6074,6030.3,"124880000"
"1220",2013-11-28,6091.85,6092,6112.95,6068.3,"195320000"
"1221",2013-11-29,6176.1,6103.9,6182.5,6103.8,"190710000"
"1222",2013-12-02,6217.85,6171.15,6228.7,6171.15,"145950000"
"1223",2013-12-03,6201.85,6204.25,6225.4,6191.4,"156850000"
"1224",2013-12-04,6160.95,6187.95,6209.15,6149.9,"186170000"
"1225",2013-12-05,6241.1,6262.45,6300.55,6232,"186060000"
"1226",2013-12-06,6259.9,6234.4,6275.35,6230.75,"158540000"
"1227",2013-12-09,6363.9,6415,6415.25,6345,"198290000"
"1228",2013-12-10,6332.85,6354.7,6362.25,6307.55,"242410000"
"1229",2013-12-11,6307.9,6307.2,6326.6,6280.25,"148200000"
"1230",2013-12-12,6237.05,6276.75,6286.85,6230.55,"148530000"
"1231",2013-12-13,6168.4,6201.3,6208.6,6161.4,"169650000"
"1232",2013-12-16,6154.7,6168.35,6183.25,6146.05,"146450000"
"1233",2013-12-17,6139.05,6178.2,6190.55,6133,"154180000"
"1234",2013-12-18,6217.15,6129.95,6236,6129.95,"243250000"
"1235",2013-12-19,6166.65,6253.9,6263.75,6150.7,"437040000"
"1236",2013-12-20,6274.25,6179.95,6284.5,6170.35,"171970000"
"1237",2013-12-23,6284.5,6267.2,6317.5,6266.95,"131190000"
"1238",2013-12-24,6268.4,6296.45,6301.5,6262,"107640000"
"1239",2013-12-26,6278.9,6270.1,6302.75,6259.45,"182310000"
"1240",2013-12-27,6313.8,6292.8,6324.9,6289.4,"96870000"
"1241",2013-12-30,6291.1,6336.4,6344.05,6273.15,"101270000"
"1242",2013-12-31,6304,6307.35,6317.3,6287.3,"103440000"
"1243",2014-01-01,6301.65,6323.8,6327.2,6298.25,"69570000"
"1244",2014-01-02,6221.15,6301.25,6358.3,6211.3,"158130000"
"1245",2014-01-03,6211.15,6194.55,6221.7,6171.25,"139040000"
"1246",2014-01-06,6191.45,6220.85,6224.7,6170.25,"118350000"
"1247",2014-01-07,6162.25,6203.9,6221.5,6144.75,"138560000"
"1248",2014-01-08,6174.6,6178.05,6192.1,6160.35,"146910000"
"1249",2014-01-09,6168.35,6181.7,6188.05,6148.25,"150060000"
"1250",2014-01-10,6171.45,6178.85,6239.1,6139.6,"159920000"
"1251",2014-01-13,6272.75,6189.55,6288.2,6189.55,"135010000"
"1252",2014-01-14,6241.85,6260.25,6280.35,6234.15,"110230000"
"1253",2014-01-15,6320.9,6265.95,6325.2,6265.3,"145920000"
"1254",2014-01-16,6318.9,6341.35,6346.5,6299.85,"153420000"
"1255",2014-01-17,6261.65,6306.25,6327.1,6246.35,"167720000"
"1256",2014-01-20,6303.95,6261.75,6307.45,6243.35,"122140000"
"1257",2014-01-21,6313.8,6320.15,6330.3,6297.9,"141730000"
"1258",2014-01-22,6338.95,6309.05,6349.95,6287.45,"137490000"
"1259",2014-01-23,6345.65,6325.95,6355.6,6316.4,"120060000"
"1260",2014-01-24,6266.75,6301.65,6331.45,6263.9,"160270000"
"1261",2014-01-27,6135.85,6186.3,6188.55,6130.25,"190440000"
"1262",2014-01-28,6126.25,6131.85,6163.6,6085.95,"184110000"
"1263",2014-01-29,6120.25,6161,6170.45,6109.8,"146730000"
"1264",2014-01-30,6073.7,6067,6082.85,6027.25,"208060000"
"1265",2014-01-31,6089.5,6082.75,6097.85,6067.35,"146710000"
"1266",2014-02-03,6001.8,6058.8,6074.85,5994.45,"134890000"
"1267",2014-02-04,6000.9,5947.6,6017.8,5933.3,"183250000"
"1268",2014-02-05,6022.4,6004.25,6028.05,5962.05,"166630000"
"1269",2014-02-06,6036.3,6028.35,6048.35,5965.4,"185500000"
"1270",2014-02-07,6063.2,6077.65,6079.95,6030.9,"181930000"
"1271",2014-02-10,6053.45,6072.8,6083.05,6046.4,"133070000"
"1272",2014-02-11,6062.7,6072.45,6081.85,6053.25,"150520000"
"1273",2014-02-12,6084,6085.35,6106.6,6077.4,"138550000"
"1274",2014-02-13,6001.1,6087.55,6094.4,5991.1,"153650000"
"1275",2014-02-14,6048.35,6023.75,6056.4,5984.6,"140200000"
"1276",2014-02-17,6073.3,6057.1,6080.65,6038.3,"108490000"
"1277",2014-02-18,6127.1,6071.3,6141.7,6066.8,"126640000"
"1278",2014-02-19,6152.75,6132.05,6160.35,6125.75,"95250000"
"1279",2014-02-20,6091.45,6127.15,6129.1,6086.45,"132110000"
"1280",2014-02-21,6155.45,6108.3,6159.65,6108,"112600000"
"1281",2014-02-24,6186.1,6140.95,6191.85,6130.8,"144880000"
"1282",2014-02-25,6200.05,6205.7,6216.85,6176.6,"146260000"
"1283",2014-02-26,6238.8,6202.45,6245.95,6202.1,"181660000"
"1284",2014-02-28,6276.95,6228.45,6282.7,6228.1,"180600000"
"1285",2014-03-03,6221.45,6264.35,6277.75,6212.25,"144560000"
"1286",2014-03-04,6297.95,6216.75,6302.15,6215.7,"166820000"
"1287",2014-03-05,6328.65,6328.45,6336.25,6287.8,"160300000"
"1288",2014-03-06,6401.15,6344.75,6406.6,6339.7,"180730000"
"1289",2014-03-07,6526.65,6413.95,6537.8,6413.55,"284920000"
"1290",2014-03-10,6537.25,6491.7,6562.2,6487.35,"242140000"
"1291",2014-03-11,6511.9,6537.35,6562.85,6494.25,"2.39e+08"
"1292",2014-03-12,6516.9,6497.5,6546.15,6487.3,"174980000"
"1293",2014-03-13,6493.1,6491.75,6561.45,6476.65,"167860000"
"1294",2014-03-14,6504.2,6447.25,6518.45,6432.7,"177340000"
"1295",2014-03-18,6516.65,6532.45,6574.95,6497.65,"179310000"
"1296",2014-03-19,6524.05,6530,6541.2,6506,"172460000"
"1297",2014-03-20,6483.1,6508.35,6523.65,6473.25,"141980000"
"1298",2014-03-21,6493.2,6515.2,6522.9,6485.7,"189850000"
"1299",2014-03-22,6494.9,6497.8,6502.65,6481.35,"9770000"
"1300",2014-03-24,6583.5,6510.5,6591.5,6510.5,"158400000"
"1301",2014-03-25,6589.75,6550.1,6595.55,6544.85,"168120000"
"1302",2014-03-26,6601.4,6615.65,6627.45,6580.6,"186570000"
"1303",2014-03-27,6641.75,6613.1,6673.95,6599.5,"312380000"
"1304",2014-03-28,6695.9,6673.05,6702.6,6643.8,"184820000"
"1305",2014-03-31,6704.2,6723.15,6730.05,6662.4,"220620000"
"1306",2014-04-01,6721.05,6729.5,6732.25,6675.45,"177840000"
"1307",2014-04-02,6752.55,6757.6,6763.5,6723.6,"173340000"
"1308",2014-04-03,6736.1,6772.05,6776.75,6696.9,"197550000"
"1309",2014-04-04,6694.35,6741.85,6741.85,6685.15,"155130000"
"1310",2014-04-07,6695.05,6694.25,6725.15,6650.4,"133950000"
"1311",2014-04-09,6796.2,6722,6808.7,6705.1,"169800000"
"1312",2014-04-10,6796.4,6803.05,6819.05,6777.3,"191130000"
"1313",2014-04-11,6776.3,6758.35,6789.35,6743.15,"140740000"
"1314",2014-04-15,6733.1,6792.7,6813.4,6711.75,"123200000"
"1315",2014-04-16,6675.3,6727.25,6748.65,6665.15,"119770000"
"1316",2014-04-17,6779.4,6695.45,6783.05,6684.4,"131490000"
"1317",2014-04-21,6817.65,6789.25,6825.45,6786.9,"111840000"
"1318",2014-04-22,6815.35,6822.9,6838,6806.25,"114690000"
"1319",2014-04-23,6840.8,6823.25,6861.6,6820.75,"182970000"
"1320",2014-04-25,6782.75,6855.8,6869.85,6772.85,"154320000"
"1321",2014-04-28,6761.25,6778.55,6786.25,6750.3,"118160000"
"1322",2014-04-29,6715.25,6769,6779.7,6708.65,"115510000"
"1323",2014-04-30,6696.4,6724.95,6780.15,6656.8,"161110000"
"1324",2014-05-02,6694.8,6709.95,6737.65,6689.5,"114280000"
"1325",2014-05-05,6699.35,6681.65,6741.05,6680.45,"104990000"
"1326",2014-05-06,6715.3,6719.25,6743.45,6701.9,"88290000"
"1327",2014-05-07,6652.55,6708.6,6718.75,6642.9,"114100000"
"1328",2014-05-08,6659.85,6669.9,6688.4,6638.55,"101550000"
"1329",2014-05-09,6858.8,6654.15,6871.35,6652.15,"166440000"
"1330",2014-05-12,7014.25,6863.4,7020.05,6862.9,"157720000"
"1331",2014-05-13,7108.75,7080,7172.35,7067.15,"232220000"
"1332",2014-05-14,7108.75,7112,7142.25,7080.9,"177200000"
"1333",2014-05-15,7123.15,7111.3,7152.55,7082.55,"186850000"
"1334",2014-05-16,7203,7270.2,7563.5,7130.65,"393160000"
"1335",2014-05-19,7263.55,7276.85,7291.1,7193.55,"316250000"
"1336",2014-05-20,7275.5,7309.95,7353.65,7247.7,"255330000"
"1337",2014-05-21,7252.9,7274.85,7287.15,7206.7,"203140000"
"1338",2014-05-22,7276.4,7289.95,7319.55,7258.15,"240940000"
"1339",2014-05-23,7367.1,7306.5,7381,7293.9,"259640000"
"1340",2014-05-26,7359.05,7428.75,7504,7269.05,"273240000"
"1341",2014-05-27,7318,7363.1,7372.95,7274.75,"168600000"
"1342",2014-05-28,7329.65,7324.95,7344.75,7302.6,"175600000"
"1343",2014-05-29,7235.65,7316.6,7325.4,7224.4,"241120000"
"1344",2014-05-30,7229.95,7254.85,7272.5,7118.45,"312150000"
"1345",2014-06-02,7362.5,7264.05,7368.6,7239.5,"169890000"
"1346",2014-06-03,7415.85,7375.35,7424.95,7342.15,"234680000"
"1347",2014-06-04,7402.25,7417.55,7433.3,7391.35,"204590000"
"1348",2014-06-05,7474.1,7399.75,7484.7,7360.5,"250660000"
"1349",2014-06-06,7583.4,7521.5,7592.7,7497.65,"248400000"
"1350",2014-06-09,7654.6,7621.65,7673.7,7580.25,"231880000"
"1351",2014-06-10,7656.4,7679.05,7683.2,7579.3,"188670000"
"1352",2014-06-11,7626.85,7672.4,7700.05,7589.05,"186180000"
"1353",2014-06-12,7649.9,7641.3,7658,7593.8,"148210000"
"1354",2014-06-13,7542.1,7668.2,7678.5,7525.35,"174520000"
"1355",2014-06-16,7533.55,7534.8,7548.6,7487.55,"155380000"
"1356",2014-06-17,7631.7,7525.05,7637.6,7509.25,"157960000"
"1357",2014-06-18,7558.2,7636.05,7663,7515.5,"165080000"
"1358",2014-06-19,7540.7,7580.05,7606.45,7502.55,"148850000"
"1359",2014-06-20,7511.45,7543.3,7560.55,7497.3,"124130000"
"1360",2014-06-23,7493.35,7514,7534.8,7441.6,"127410000"
"1361",2014-06-24,7580.2,7515.2,7593.35,7515.2,"1.37e+08"
"1362",2014-06-25,7569.25,7588.55,7589.25,7557.05,"114970000"
"1363",2014-06-26,7493.2,7554.1,7570.2,7481.3,"171680000"
"1364",2014-06-27,7508.8,7514.2,7538.75,7482.3,"126670000"
"1365",2014-06-30,7611.35,7534.05,7623.65,7531.6,"152300000"
"1366",2014-07-01,7634.7,7629,7649.5,7618.15,"139430000"
"1367",2014-07-02,7725.15,7683.05,7732.4,7677.3,"136320000"
"1368",2014-07-03,7714.8,7734.35,7754.65,7706.8,"133760000"
"1369",2014-07-04,7751.6,7718.1,7758,7661.3,"113070000"
"1370",2014-07-07,7787.15,7780.4,7792,7755.1,"173930000"
"1371",2014-07-08,7623.2,7804.05,7808.85,7595.9,"180650000"
"1372",2014-07-09,7585,7637.95,7650.1,7551.65,"168350000"
"1373",2014-07-10,7567.75,7589.5,7731.05,7479.05,"258390000"
"1374",2014-07-11,7459.6,7584.1,7625.85,7447.2,"187590000"
"1375",2014-07-14,7454.15,7469,7478.45,7422.15,"135230000"
"1376",2014-07-15,7526.65,7491.3,7534.9,7459.15,"122070000"
"1377",2014-07-16,7624.4,7564.15,7640.1,7532.45,"167970000"
"1378",2014-07-17,7640.45,7612.7,7655.65,7612.7,"141610000"
"1379",2014-07-18,7663.9,7630.25,7685,7595.5,"134600000"
"1380",2014-07-21,7684.2,7701.65,7722.1,7674,"105400000"
"1381",2014-07-22,7767.85,7708.2,7773.85,7704.8,"120080000"
"1382",2014-07-23,7795.75,7794.9,7809.2,7752.9,"122120000"
"1383",2014-07-24,7830.6,7796.25,7835.65,7771.65,"117610000"
"1384",2014-07-25,7790.45,7828.2,7840.95,7748.6,"153940000"
"1385",2014-07-28,7748.7,7792.9,7799.9,7722.65,"116540000"
"1386",2014-07-30,7791.4,7746.2,7798.7,7707.6,"178110000"
"1387",2014-07-31,7721.3,7784.65,7791.85,7711.15,"208860000"
"1388",2014-08-01,7602.6,7662.5,7716.7,7593.9,"181070000"
"1389",2014-08-04,7683.65,7639.55,7694.8,7622.05,"137040000"
"1390",2014-08-05,7746.55,7706.65,7752.45,7638.05,"128240000"
"1391",2014-08-06,7672.05,7726.15,7740.95,7658.95,"116360000"
"1392",2014-08-07,7649.25,7651.15,7708.95,7630.4,"116790000"
"1393",2014-08-08,7568.55,7588.7,7592.45,7540.1,"118430000"
"1394",2014-08-11,7625.95,7619.85,7635.55,7598.6,"106970000"
"1395",2014-08-12,7727.05,7688.8,7735.75,7654.8,"120610000"
"1396",2014-08-13,7739.55,7717.3,7757.1,7695.7,"154080000"
"1397",2014-08-14,7791.7,7756.15,7796.7,7739.1,"127330000"
"1398",2014-08-18,7874.25,7785.25,7880.5,7779.2,"126740000"
"1399",2014-08-19,7897.5,7901,7918.55,7881.15,"140620000"
"1400",2014-08-20,7875.3,7915.8,7922.7,7864.05,"117320000"
"1401",2014-08-21,7891.1,7875.35,7919.65,7855.95,"115220000"
"1402",2014-08-22,7913.2,7904.55,7929.05,7900.05,"104080000"
"1403",2014-08-25,7906.3,7931.75,7968.25,7897.95,"118470000"
"1404",2014-08-26,7904.75,7874.5,7915.45,7862.45,"142830000"
"1405",2014-08-27,7936.05,7933.9,7946.85,7916.55,"119960000"
"1406",2014-08-28,7954.35,7942.25,7967.8,7939.2,"189700000"
"1407",2014-09-01,8027.7,7990.35,8035,7984,"139330000"
"1408",2014-09-02,8083.05,8038.6,8101.95,8036.55,"134900000"
"1409",2014-09-03,8114.6,8110.85,8141.9,8092.25,"150730000"
"1410",2014-09-04,8095.95,8114.2,8114.8,8060.9,"141280000"
"1411",2014-09-05,8086.85,8099.9,8122.7,8049.85,"125980000"
"1412",2014-09-08,8173.9,8132.95,8180.2,8126.15,"120690000"
"1413",2014-09-09,8152.95,8161.9,8174.55,8126.5,"104740000"
"1414",2014-09-10,8094.1,8135.55,8135.75,8082.1,"107060000"
"1415",2014-09-11,8085.7,8115.15,8127.95,8057.3,"122820000"
"1416",2014-09-12,8105.5,8087.05,8114.3,8071.6,"111440000"
"1417",2014-09-15,8042,8070.35,8077.3,8030,"96500000"
"1418",2014-09-16,7932.9,8036.6,8044.9,7925.15,"127950000"
"1419",2014-09-17,7975.5,7971.5,7990.65,7936.95,"123720000"
"1420",2014-09-18,8114.75,7950.65,8120.85,7939.7,"116930000"
"1421",2014-09-19,8121.45,8129.4,8160.9,8105.35,"161280000"
"1422",2014-09-22,8146.3,8084.45,8159.9,8064.8,"105510000"
"1423",2014-09-23,8017.55,8144.4,8159.75,8008.1,"140780000"
"1424",2014-09-24,8002.4,8015.55,8042.05,7950.05,"182210000"
"1425",2014-09-25,7911.85,8003.3,8019.3,7877.35,"231900000"
"1426",2014-09-26,7968.85,7885.85,7993.3,7841.8,"147840000"
"1427",2014-09-29,7958.9,7978.45,7991.75,7934.7,"97270000"
"1428",2014-09-30,7964.8,7948.8,8030.9,7923.85,"141140000"
"1429",2014-10-01,7945.55,7960.5,7977.5,7936.7,"1.13e+08"
"1430",2014-10-07,7852.4,7897.4,7943.05,7842.7,"148200000"
"1431",2014-10-08,7842.7,7828.75,7869.9,7815.75,"135910000"
"1432",2014-10-09,7960.55,7886.5,7972.35,7886.5,"123770000"
"1433",2014-10-10,7859.95,7911,7924.05,7848.45,"142930000"
"1434",2014-10-13,7884.25,7831,7901.15,7796,"118780000"
"1435",2014-10-14,7864,7923.25,7928,7825.45,"225470000"
"1436",2014-10-16,7748.2,7837.3,7893.9,7729.65,"213530000"
"1437",2014-10-17,7779.7,7733.75,7819.2,7723.85,"177620000"
"1438",2014-10-20,7879.4,7896.95,7905.95,7856.95,"176170000"
"1439",2014-10-21,7927.75,7906.15,7936.6,7874.35,"163400000"
"1440",2014-10-22,7995.9,7997.8,8005,7974.55,"151100000"
"1441",2014-10-23,8014.55,8027.7,8031.75,8008.85,"19640000"
"1442",2014-10-27,7991.7,8064.35,8064.4,7985.65,"132830000"
"1443",2014-10-28,8027.6,8002.4,8037.8,7995.05,"124060000"
"1444",2014-10-29,8090.45,8077.05,8097.95,8052.25,"148310000"
"1445",2014-10-30,8169.2,8085.2,8181.55,8085.2,"205670000"
"1446",2014-10-31,8322.2,8200.8,8330.75,8198.05,"176160000"
"1447",2014-11-03,8324.15,8348.15,8350.6,8297.65,"141090000"
"1448",2014-11-05,8338.3,8351.25,8365.55,8323.5,"161620000"
"1449",2014-11-07,8337,8331.85,8360.35,8290.25,"153430000"
"1450",2014-11-10,8344.25,8337.8,8383.05,8304.45,"130750000"
"1451",2014-11-11,8362.65,8354.1,8378.7,8321.85,"122010000"
"1452",2014-11-12,8383.3,8378.9,8415.05,8370.5,"125240000"
"1453",2014-11-13,8357.85,8405.25,8408,8320.35,"127360000"
"1454",2014-11-14,8389.9,8360.7,8400.65,8346.8,"146770000"
"1455",2014-11-17,8430.75,8378.4,8438.1,8349.1,"113880000"
"1456",2014-11-18,8425.9,8441.25,8454.5,8407.25,"134680000"
"1457",2014-11-19,8382.3,8440.65,8455.65,8360.5,"125400000"
"1458",2014-11-20,8401.9,8406.5,8410.85,8353.15,"122780000"
"1459",2014-11-21,8477.35,8408.2,8489.8,8398.6,"137020000"
"1460",2014-11-24,8530.15,8490.95,8534.65,8490.8,"140660000"
"1461",2014-11-25,8463.1,8530.8,8535.35,8429.45,"271910000"
"1462",2014-11-26,8475.75,8450.3,8500.3,8438.65,"151920000"
"1463",2014-11-27,8494.2,8477.8,8506.75,8456.35,"194300000"
"1464",2014-11-28,8588.25,8516.8,8617,8516.25,"197220000"
"1465",2014-12-01,8555.9,8605.1,8623,8545.15,"151990000"
"1466",2014-12-02,8524.7,8535.45,8560.2,8504.65,"137390000"
"1467",2014-12-03,8537.65,8528.7,8546.95,8508.35,"153200000"
"1468",2014-12-04,8564.4,8582.4,8626.95,8526.4,"143480000"
"1469",2014-12-05,8538.3,8584.25,8588.35,8523.9,"143350000"
"1470",2014-12-08,8438.25,8538.65,8546.35,8432.25,"163820000"
"1471",2014-12-09,8340.7,8439.3,8444.5,8330.5,"146270000"
"1472",2014-12-10,8355.65,8318.05,8376.8,8317,"136660000"
"1473",2014-12-11,8292.9,8338.85,8348.3,8272.4,"133860000"
"1474",2014-12-12,8224.1,8302,8321.9,8216.3,"138080000"
"1475",2014-12-15,8219.6,8160.75,8242.4,8152.5,"137140000"
"1476",2014-12-16,8067.6,8172.6,8189.35,8052.6,"197340000"
"1477",2014-12-17,8029.8,8041.2,8082,7961.35,"216220000"
"1478",2014-12-18,8159.3,8138.9,8174.3,8084.9,"162110000"
"1479",2014-12-19,8225.2,8230.45,8263.45,8208.6,"174800000"
"1480",2014-12-22,8324,8255,8330.95,8228.2,"139160000"
"1481",2014-12-23,8267,8324.6,8364.75,8252.85,"132190000"
"1482",2014-12-24,8174.1,8272.05,8286.4,8155.25,"221910000"
"1483",2014-12-26,8200.7,8204.8,8234.55,8147.95,"75530000"
"1484",2014-12-29,8246.3,8214.7,8279.15,8214.7,"82090000"
"1485",2014-12-30,8248.25,8260.3,8268.25,8220.55,"77700000"
"1486",2014-12-31,8282.7,8243.9,8291,8243.75,"84530000"
"1487",2015-01-01,8284,8272.8,8294.7,8248.75,"56560000"
"1488",2015-01-02,8395.45,8288.7,8410.6,8288.7,"101890000"
"1489",2015-01-05,8378.4,8407.95,8445.6,8363.9,"118160000"
"1490",2015-01-06,8127.35,8325.3,8327.85,8111.35,"172800000"
"1491",2015-01-07,8102.1,8118.65,8151.2,8065.45,"164080000"
"1492",2015-01-08,8234.6,8191.4,8243.5,8167.3,"143800000"
"1493",2015-01-09,8284.5,8285.45,8303.3,8190.8,"152610000"
"1494",2015-01-12,8323,8291.35,8332.6,8245.6,"103150000"
"1495",2015-01-13,8299.4,8346.15,8356.65,8267.9,"129560000"
"1496",2015-01-14,8277.55,8307.25,8326.45,8236.65,"150620000"
"1497",2015-01-15,8494.15,8424.5,8527.1,8380.55,"232140000"
"1498",2015-01-16,8513.8,8504.05,8530.75,8452.25,"181370000"
"1499",2015-01-19,8550.7,8550.05,8570.95,8531.5,"129350000"
"1500",2015-01-20,8695.6,8575.1,8707.9,8574.5,"158710000"
"1501",2015-01-21,8729.5,8719.65,8741.85,8689.6,"191650000"
"1502",2015-01-22,8761.4,8745.85,8774.15,8727,"180910000"
"1503",2015-01-23,8835.6,8827.95,8866.4,8795.4,"197120000"
"1504",2015-01-27,8910.5,8871.35,8925.05,8825.45,"192010000"
"1505",2015-01-28,8914.3,8902.75,8985.05,8874.05,"190810000"
"1506",2015-01-29,8952.35,8901.5,8966.65,8861.25,"264250000"
"1507",2015-01-30,8808.9,8996.6,8996.6,8775.1,"275590000"
"1508",2015-02-02,8797.4,8802.5,8840.8,8751.1,"216560000"
"1509",2015-02-03,8756.55,8823.15,8837.3,8726.65,"208670000"
"1510",2015-02-04,8723.7,8789.15,8792.85,8704.4,"201250000"
"1511",2015-02-05,8711.7,8733.1,8838.45,8683.65,"179010000"
"1512",2015-02-06,8661.05,8696.85,8726.2,8645.55,"176550000"
"1513",2015-02-09,8526.35,8584.4,8605.55,8516.35,"151330000"
"1514",2015-02-10,8565.55,8478.1,8646.25,8470.5,"202300000"
"1515",2015-02-11,8627.4,8603.3,8651.95,8593.65,"166560000"
"1516",2015-02-12,8711.55,8676.95,8732.55,8599.25,"163680000"
"1517",2015-02-13,8805.5,8741.5,8822.1,8729.65,"228810000"
"1518",2015-02-16,8809.35,8831.4,8870.1,8793.4,"140640000"
"1519",2015-02-18,8869.1,8811.55,8894.3,8808.9,"152150000"
"1520",2015-02-19,8895.3,8883.05,8913.45,8794.45,"219870000"
"1521",2015-02-20,8833.6,8895.5,8899.95,8816.3,"203720000"
"1522",2015-02-23,8754.95,8856.85,8869,8736.1,"143930000"
"1523",2015-02-24,8762.1,8772.9,8800.5,8726.75,"154370000"
"1524",2015-02-25,8767.25,8801.9,8840.65,8751.4,"139410000"
"1525",2015-02-26,8683.85,8779,8786.05,8669.45,"224180000"
"1526",2015-02-27,8844.6,8729.5,8856.95,8717.45,"257230000"
"1527",2015-02-28,8901.85,8913.05,8941.1,8751.35,"246450000"
"1528",2015-03-02,8956.75,8953.85,8972.35,8885.45,"224770000"
"1529",2015-03-03,8996.25,8962.85,9008.4,8925.55,"183250000"
"1530",2015-03-04,8922.65,9109.15,9119.2,8893.95,"256060000"
"1531",2015-03-05,8937.75,8929.4,8957.55,8849.35,"165080000"
"1532",2015-03-09,8756.75,8891.15,8891.3,8740.45,"160330000"
"1533",2015-03-10,8712.05,8769.75,8778,8677.35,"168920000"
"1534",2015-03-11,8699.95,8728.75,8755.6,8682.35,"178050000"
"1535",2015-03-12,8776,8740.65,8787.2,8732.9,"179340000"
"1536",2015-03-13,8647.75,8844.05,8849.75,8631.75,"184670000"
"1537",2015-03-16,8633.15,8656.75,8663.55,8612,"168440000"
"1538",2015-03-17,8723.3,8689.1,8742.55,8630.8,"182500000"
"1539",2015-03-18,8685.9,8742.9,8747.25,8664,"161150000"
"1540",2015-03-19,8634.65,8749.45,8788.2,8614.65,"168630000"
"1541",2015-03-20,8570.9,8627.9,8627.9,8553,"179980000"
"1542",2015-03-23,8550.9,8591.55,8608.35,8540.55,"155430000"
"1543",2015-03-24,8542.95,8537.05,8627.75,8535.85,"161460000"
"1544",2015-03-25,8530.8,8568.9,8573.75,8516.55,"165950000"
"1545",2015-03-26,8342.15,8474.95,8499.45,8325.35,"288760000"
"1546",2015-03-27,8341.4,8396,8413.2,8269.15,"198980000"
"1547",2015-03-30,8492.3,8390.95,8504.55,8380.75,"138880000"
"1548",2015-03-31,8491,8527.6,8550.45,8454.15,"172360000"
"1549",2015-04-01,8586.25,8483.7,8603.4,8464.75,"129450000"
"1550",2015-04-06,8659.9,8615.8,8667.55,8573.75,"151380000"
"1551",2015-04-07,8660.3,8684.45,8693.6,8586.85,"153260000"
"1552",2015-04-08,8714.4,8698.95,8730.5,8679.8,"152800000"
"1553",2015-04-09,8778.3,8756.2,8785.5,8682.45,"157410000"
"1554",2015-04-10,8780.35,8774.35,8787.4,8733.6,"143290000"
"1555",2015-04-13,8834,8801.75,8841.65,8762.1,"125370000"
"1556",2015-04-15,8750.2,8844.75,8844.8,8722.4,"168580000"
"1557",2015-04-16,8706.7,8757.05,8760,8645.65,"147270000"
"1558",2015-04-17,8606,8698.05,8699.85,8596.7,"154980000"
"1559",2015-04-20,8448.1,8618.8,8619.95,8422.75,"153510000"
