"","Karachi 100 (KSE)_history.csv Date","Karachi 100 (KSE)_history.csv Price","Karachi 100 (KSE)_history.csv Open","Karachi 100 (KSE)_history.csv High","Karachi 100 (KSE)_history.csv Low","Karachi 100 (KSE)_history.csv Volume"
"1959",2016-11-25,42999.66,42973.72,43066.84,42907.07,"149090"
"1960",2016-11-28,43060.71,43039.77,43184.92,43011.43,"91750"
"1961",2016-11-29,42811.27,43085.95,43297.41,42772.56,"174780"
"1962",2016-11-30,42622.37,42839.5,42865.59,42583.1,"138210"
"1963",2016-12-01,42907.36,43032.81,43280.43,42860.97,"175750"
"1964",2016-12-02,43270.9,43002.62,43308.14,42913.21,"88320"
"1965",2016-12-05,43739.97,43359.62,43797.69,43346.55,"128830"
"1966",2016-12-06,44199.4,43807.15,44236.89,43807.15,"189580"
"1967",2016-12-07,44494.99,44273.58,44539.28,44107.82,"244970"
"1968",2016-12-08,44741.98,44653.09,44836.1,44447.89,"135930"
"1969",2016-12-09,45387.23,44901.14,45489.59,44898.85,"195260"
"1970",2016-12-13,45857.89,45788.21,46126.21,45735.8,"193870"
"1971",2016-12-14,46185.27,45957.68,46268.44,45602.64,"201040"
"1972",2016-12-15,46358.35,46165.17,46635.31,46141.79,"171810"
"1973",2016-12-16,46584.53,46419.06,46661.74,46229.89,"177420"
"1974",2016-12-19,46938.59,46813.27,47070.56,46813.27,"187250"
"1975",2016-12-20,47210.06,47027.18,47380.88,46810.02,"201200"
"1976",2016-12-21,46993.31,47303.45,47325.91,46344.88,"176810"
"1977",2016-12-22,46699.78,47067.86,47202.02,46665.52,"133710"
"1978",2016-12-23,46633.99,46730.56,46826.71,46443.22,"105410"
"1979",2016-12-26,46689.73,46660.53,46898.59,46622.42,"83500"
"1980",2016-12-27,46920.47,46687.53,46985.65,46685.76,"90440"
"1981",2016-12-28,47424.63,46986.12,47563.46,46986.12,"140850"
"1982",2016-12-29,47666.66,47509.57,47713.34,47495.66,"197640"
"1983",2016-12-30,47806.97,47675.89,47933.8,47634.81,"154530"
"1984",2017-01-02,48240.28,47881.53,48357.57,47878.33,"181430"
"1985",2017-01-03,48827.55,48278.62,48924.08,47906.38,"210060"
"1986",2017-01-04,48704.99,48814.47,49069.05,48635.87,"181320"
"1987",2017-01-05,48713.63,48743.07,48934,48642.09,"140670"
"1988",2017-01-06,49038.23,48769.07,49104.04,48769.07,"153150"
"1989",2017-01-09,49039.41,49082.86,49439.26,48998.17,"178310"
"1990",2017-01-10,48865.79,48957.32,49001.38,48687.26,"176920"
"1991",2017-01-11,49371.6,48872.02,49389.89,48867.86,"191350"
"1992",2017-01-12,49517.02,49590.63,49804.55,49454.61,"200540"
"1993",2017-01-13,49210.5,49610.05,49673.17,49155.68,"167830"
"1994",2017-01-16,48888.54,49392.83,49395.11,48821.75,"157170"
"1995",2017-01-17,48678.65,48961.63,49003.96,48108.93,"179470"
"1996",2017-01-18,48642.21,48731.5,48971.01,48501.42,"151900"
"1997",2017-01-19,49013.82,48742.25,49065.33,48693.89,"208550"
"1998",2017-01-20,49364.83,49027.96,49464.06,49027.96,"181240"
"1999",2017-01-23,49876.18,49532.13,49937.25,49532.13,"349130"
"2000",2017-01-24,49968.92,49942.88,50055.36,49621.84,"226390"
"2001",2017-01-25,49756.77,50094.26,50267.24,49721.46,"172660"
"2002",2017-01-26,50192.36,49771.18,50286.02,49668.64,"202810"
"2003",2017-01-27,49963.77,50230.54,50886.8,49900.63,"384500"
"2004",2017-01-30,48972.24,50086.6,50339.93,48836.5,"184150"
"2005",2017-01-31,48757.67,48909.78,49142.77,48349.36,"162090"
"2006",2017-02-01,49455.86,48963.6,49514.1,48963.6,"180490"
"2007",2017-02-02,49665.97,49594.14,49933.91,49426.87,"177990"
"2008",2017-02-03,49555.83,49697.22,49780.53,49430.9,"147440"
"2009",2017-02-06,49630.04,49643,49739.89,49534.07,"97530"
"2010",2017-02-07,49859.39,49706.37,49920.26,49705.76,"120470"
"2011",2017-02-08,49874.96,49967.34,50034.94,49742.74,"174850"
"2012",2017-02-09,49908.15,49896.54,50196.83,49784.33,"245850"
"2013",2017-02-10,49925.08,49929.24,50093.38,49845.85,"137310"
"2014",2017-02-13,49965.63,50032.44,50322.55,49834.69,"143010"
"2015",2017-02-14,49767.91,49931.94,50036.65,49527.7,"136390"
"2016",2017-02-15,49214.15,49833.7,49920.28,49097.02,"156600"
"2017",2017-02-16,49588.3,49344.9,49693.84,49163.91,"88870"
"2018",2017-02-17,49375.71,49612.89,49893.38,49320.48,"153830"
"2019",2017-02-20,48929.12,49425.63,49597.33,48850.9,"112580"
"2020",2017-02-21,49015.09,48924.7,49103.59,48655.92,"118970"
"2021",2017-02-22,48981.65,49119.81,49331.54,48710.29,"178280"
"2022",2017-02-23,49062.26,49012.7,49153.44,48474.8,"113780"
"2023",2017-02-24,49007.99,49136.8,49273.94,48941.69,"133460"
"2024",2017-02-27,48520.75,49018.74,49081.28,48489.74,"95000"
"2025",2017-02-28,48534.23,48541.91,48636.35,48146.68,"87720"
"2026",2017-03-01,48992.16,48627.9,49050.51,48627.1,"95760"
"2027",2017-03-02,49696.08,49252.08,49729.99,49252.08,"148290"
"2028",2017-03-03,49623.81,49778.59,49894.52,49564.08,"118710"
"2029",2017-03-06,49434.89,49696.83,49841.1,49342.95,"77150"
"2030",2017-03-07,49452.71,49448.87,49525.48,49216.32,"100770"
"2031",2017-03-08,49754.72,49468.61,49778.21,49424.82,"95420"
"2032",2017-03-09,49392.44,49752.1,49857.09,49219.55,"96520"
"2033",2017-03-10,49191.75,49360.99,49456.39,49048.95,"78120"
"2034",2017-03-13,48655.72,49188.56,49254.77,48562,"50030"
"2035",2017-03-14,48539.06,48649.84,48662.51,48061.27,"92560"
"2036",2017-03-15,48305.83,48630.19,48767.44,48209.89,"114130"
"2037",2017-03-16,48289.66,48330.05,48341.17,47774.44,"101460"
"2038",2017-03-17,48409.35,48339.32,48727.44,48334.13,"132740"
"2039",2017-03-20,48697.65,48488.13,48757.38,48435.04,"55830"
"2040",2017-03-21,49020.21,48723.69,49060.05,48676.68,"93950"
"2041",2017-03-22,49016.79,49057.57,49147.32,48961.06,"131690"
"2042",2017-03-24,48971.05,49080.19,49138.4,48928.18,"124490"
"2043",2017-03-27,48680.16,49048.05,49049.43,48633.26,"87150"
"2044",2017-03-28,48523.41,48639.16,48685.59,48490.39,"77480"
"2045",2017-03-29,48375.63,48594.29,48909.1,48336.78,"93650"
"2046",2017-03-30,47949.33,48448.71,48504.4,47820.31,"104270"
"2047",2017-03-31,48155.93,47982.55,48210.74,47678.83,"136340"
"2048",2017-04-03,48227.75,48205.55,48384.02,48120.93,"64960"
"2049",2017-04-04,48088.37,48233.2,48366.04,48050.54,"56700"
"2050",2017-04-05,47577.31,48125.03,48166.18,47523.41,"77500"
"2051",2017-04-06,47356.6,47552.29,47634.87,47254.65,"63040"
"2052",2017-04-07,47889.37,47410.28,47960.8,47410.28,"55950"
"2053",2017-04-10,47942.95,47896.9,48095.55,47731.99,"49080"
"2054",2017-04-11,48250.07,47919.74,48257.03,47870.17,"50130"
"2055",2017-04-12,48457.26,48281.21,48518.11,48280.77,"77330"
"2056",2017-04-13,47950.58,48535.8,48553.16,47908.34,"88640"
"2057",2017-04-14,47577.06,47899.23,47955.6,47543.09,"53170"
"2058",2017-04-17,47125.12,47635.43,47652.36,46743.55,"65330"
"2059",2017-04-18,46874.37,47115.82,47179.45,46809.19,"82620"
"2060",2017-04-19,47603.48,46250.97,47715.65,46048.07,"140920"
"2061",2017-04-20,48743.56,47557.55,49509.3,47361.11,"199790"
"2062",2017-04-21,49708.65,48870.16,49743.43,48867.06,"159070"
"2063",2017-04-24,50111.67,49830.78,50204.38,49588.92,"135670"
"2064",2017-04-25,49785.17,50225.03,50304.65,49532.02,"130390"
"2065",2017-04-26,49827.51,49826.24,49954.04,49645.12,"120950"
"2066",2017-04-27,49481.7,49876.94,49909.33,49445.69,"110810"
"2067",2017-04-28,49300.9,49472.04,49575.32,49238.05,"112550"
"2068",2017-05-02,48689.42,49146.38,49255.85,48665.09,"88070"
"2069",2017-05-03,48605.14,48723.98,48929.54,48490.43,"134900"
"2070",2017-05-04,49283.64,48632.55,49389.95,48632.55,"116090"
"2071",2017-05-05,49851.13,49233.9,50098.59,49233.45,"136690"
"2072",2017-05-08,50935.91,49941.51,50977,49932.13,"145000"
"2073",2017-05-09,51073.14,51284.42,51488.56,50999.15,"191190"
"2074",2017-05-10,51103.53,51113.18,51231.65,50857.5,"96490"
"2075",2017-05-11,51426.01,51287.11,51506.96,51274.89,"111850"
"2076",2017-05-12,51750.91,51453.23,51793.56,51399.23,"127350"
"2077",2017-05-15,52387.87,51954.08,52599.07,51954.08,"147880"
"2078",2017-05-16,51813.19,52821.55,52846.7,51754.07,"120540"
"2079",2017-05-17,51511.41,51852.35,51948.27,51443.17,"107330"
"2080",2017-05-18,50956.6,51569.93,51570.29,50875.11,"69290"
"2081",2017-05-19,50742.03,51016.99,51197.27,50666.13,"76380"
"2082",2017-05-22,51373.51,50817.67,51447.45,50803.78,"53460"
"2083",2017-05-23,52146.97,51507.17,52244.24,51503.67,"112040"
"2084",2017-05-24,52876.46,52178.58,53103.21,52178.58,"147150"
"2085",2017-05-25,52869.01,53042.15,53127.24,52733.89,"142450"
"2086",2017-05-26,52636.87,52854.57,52874.63,52455.44,"116430"
"2087",2017-05-29,52138.9,52395.2,52563.91,52036.34,"63340"
"2088",2017-05-30,51453.16,52170.33,52476.18,51278.93,"86440"
"2089",2017-05-31,50591.57,51472.75,51492.44,50213.66,"274370"
"2090",2017-06-01,48780.81,50484.37,50645.33,48361.19,"197090"
"2091",2017-06-02,48555.3,48543.62,48915.64,47491.65,"105060"
"2092",2017-06-05,50120.93,48705.86,50163.07,48705.86,"99970"
"2093",2017-06-06,50144.63,50297.8,50311.01,49920.08,"89850"
"2094",2017-06-07,50162.81,50236.85,50349.1,49968.74,"59670"
"2095",2017-06-08,49958.33,50082.65,50290.49,49875.56,"64800"
"2096",2017-06-09,49526.92,49950.34,49961,49478.43,"39350"
"2097",2017-06-12,47671.8,49433.9,49433.9,47538.17,"62640"
"2098",2017-06-13,48071.04,47593.37,48513.23,47099.99,"103240"
"2099",2017-06-14,47608.64,48252.15,48601.75,47484.85,"74800"
"2100",2017-06-15,47442.73,47482.08,48088.63,47369.87,"107370"
"2101",2017-06-16,46858.56,47461.36,47527.41,46733.7,"58270"
"2102",2017-06-19,46593.34,46914.07,47083.26,46312.95,"74830"
"2103",2017-06-20,44914.44,46666.51,46777.33,44823.56,"135200"
"2104",2017-06-21,45474.46,44699.09,45765.35,43826.67,"187880"
"2105",2017-06-22,46332.31,45611.28,46464.38,45540.66,"167310"
"2106",2017-06-29,46711.85,46398.74,47086.47,46115.6,"106820"
"2107",2017-06-30,46565.29,46747.19,46831.98,46506.12,"113130"
"2108",2017-07-03,44665.41,46523.33,46523.33,44639.82,"77680"
"2109",2017-07-04,45394.06,44610.69,45686.03,44328.2,"99780"
"2110",2017-07-05,45413.42,45408.68,46358.26,45152.63,"108490"
"2111",2017-07-06,44823.11,45385.9,45579.95,44560.21,"72690"
"2112",2017-07-07,45222.15,44819.65,45291.89,44549.45,"75720"
"2113",2017-07-10,46273.81,45133.46,46332.35,44710.24,"120980"
"2114",2017-07-11,44120.58,45278.17,45278.17,44117.17,"104050"
"2115",2017-07-12,43792.19,43746.75,44205.77,43027.15,"126790"
"2116",2017-07-13,43783.55,43777.62,44121.3,43060.98,"76510"
"2117",2017-07-14,44337.44,43806.39,44466.38,43695.88,"58170"
"2118",2017-07-17,44523.21,44195.09,44630.07,44173.44,"33980"
"2119",2017-07-18,45636.36,44517.52,45669.06,44517.06,"83690"
"2120",2017-07-19,45418.7,45651.26,45808.8,45297.15,"82020"
"2121",2017-07-20,45059.93,45651.57,46087.58,44971.68,"67130"
"2122",2017-07-21,45294.39,44975.2,45382.22,44548.36,"56610"
"2123",2017-07-24,45529.2,45366.3,45566.7,45271.06,"53080"
"2124",2017-07-25,45917.9,45570.34,45939.56,45499.23,"79010"
"2125",2017-07-26,45908.39,46031.54,46106.72,45857.92,"66820"
"2126",2017-07-27,45905.76,45854.97,46025.07,45758.21,"73390"
"2127",2017-07-28,45912.03,44989.88,46060.55,44235.94,"161050"
"2128",2017-07-31,46010.45,46334.55,47111.54,45911.74,"150410"
"2129",2017-08-01,46533.43,46071.7,46623.91,46064.87,"108040"
"2130",2017-08-02,46949.04,46690.3,46989.27,46689.62,"154550"
"2131",2017-08-03,47084.34,47040.47,47167.63,46857.45,"201990"
"2132",2017-08-04,46877.37,47121.41,47241.17,46834.99,"137740"
"2133",2017-08-07,46465.66,46892.24,46929.2,46336.66,"99960"
"2134",2017-08-08,45979.7,46515.07,46517.55,45905.02,"84450"
"2135",2017-08-09,45998.81,46010.39,46101.08,45591.38,"101530"
"2136",2017-08-10,45634.02,46024.13,46213.14,45572.11,"74530"
"2137",2017-08-11,45288.49,45625.14,45627.05,45261.25,"42500"
"2138",2017-08-15,43899.45,45331.16,45419.52,43822.2,"85390"
"2139",2017-08-16,44186.96,43912.92,44332.51,43781.57,"87150"
"2140",2017-08-17,43136.06,44216.97,44257.26,43044.12,"77590"
"2141",2017-08-18,43078.38,43133.88,43187.09,42347.19,"88140"
"2142",2017-08-21,42153.38,43110.92,43135.01,42016.87,"78890"
"2143",2017-08-22,41983.16,42073.08,42291.15,41062.73,"112240"
"2144",2017-08-23,42910.79,42000.35,42949.9,41927.22,"82010"
"2145",2017-08-24,42268.62,42966.24,43173.22,42136.17,"82590"
"2146",2017-08-25,42641.75,42211.84,42784.72,41836.1,"106300"
"2147",2017-08-28,41974.22,42468.78,42598.9,41820.23,"53370"
"2148",2017-08-29,41233.08,41782.33,41804.88,41046.24,"69640"
"2149",2017-08-30,41323.65,41046.29,41558,41046.29,"69280"
"2150",2017-08-31,41206.99,41199.85,41362.87,40842.5,"43980"
"2151",2017-09-05,41779.2,41109.65,41833.7,41070.99,"59260"
"2152",2017-09-06,41389.99,41846.18,42054.07,41324.61,"76350"
"2153",2017-09-07,40958.65,41346.46,41477.84,40686.09,"77790"
"2154",2017-09-08,41401.02,41227.88,41635.74,41169.97,"78230"
"2155",2017-09-11,41126.83,41534.69,41552.05,41062.47,"50380"
"2156",2017-09-12,41279.3,41265.57,41411.18,41024.54,"57220"
"2157",2017-09-13,42310.12,41407.04,42346.23,41387.3,"84250"
"2158",2017-09-14,42683.57,42392.65,42732.51,42171.26,"80410"
"2159",2017-09-15,42787.19,42700.14,43014.42,42538.05,"97950"
"2160",2017-09-18,42841.41,42833.86,42924.93,42489.69,"59060"
"2161",2017-09-19,43253.26,42889.52,43297.41,42889.52,"95140"
"2162",2017-09-20,43347.03,43309.42,43435.92,43145.83,"105630"
"2163",2017-09-21,42775.04,43338.68,43386.73,42705.66,"82280"
"2164",2017-09-22,42750.19,42771.66,42921.13,42572.04,"52080"
"2165",2017-09-25,42743.65,42815.23,43087.07,42628.37,"67650"
"2166",2017-09-26,42666.23,42844.8,42957.71,42599.64,"93920"
"2167",2017-09-27,42290.15,42563.19,42619.09,42101.68,"67990"
"2168",2017-09-28,42362.87,42291.44,42456.53,42195.09,"60050"
"2169",2017-09-29,42409.27,42391,42543.2,42286.6,"92310"
"2170",2017-10-02,42018.9,42431.54,42434.82,41944.37,"41230"
"2171",2017-10-03,41115.78,42043.21,42043.21,41025.28,"62870"
"2172",2017-10-04,40461,41092.66,41179.88,39869.88,"97260"
"2173",2017-10-05,40468.49,40545.27,40819.44,40036.23,"83100"
"2174",2017-10-06,41312.59,40494.58,41334.93,40494.58,"81770"
"2175",2017-10-09,41099.99,41334.5,41336.43,41004.66,"52190"
"2176",2017-10-10,40610.72,41109.73,41112.27,40287.26,"121790"
"2177",2017-10-11,40503.68,40639.75,40776.97,40315.02,"52750"
"2178",2017-10-12,40237.53,40558.74,40791.91,39834.1,"62700"
"2179",2017-10-13,39846.78,40236.92,40236.92,39478.05,"78940"
"2180",2017-10-16,40791.39,39978.4,40813.53,39978.4,"55280"
"2181",2017-10-17,40724.96,40892.36,41353.23,40692.09,"81060"
"2182",2017-10-18,40733.45,40760.07,40872.48,40224.2,"49260"
"2183",2017-10-19,41558.07,40826.57,41614.28,40821.33,"113030"
"2184",2017-10-20,42087.89,41687.59,42155.72,41471.24,"111820"
"2185",2017-10-23,41483.54,42148.54,42161.8,41414.12,"64060"
"2186",2017-10-24,41291.68,41446.6,41457.26,40913.93,"64940"
"2187",2017-10-25,41595.32,41305.3,41626.86,41294.95,"48110"
"2188",2017-10-26,41409.49,41637.09,41745.76,41355.45,"65900"
"2189",2017-10-27,41105.4,41412.68,41420.05,40903.7,"79490"
"2190",2017-10-30,40324.32,41168.19,41173.38,40258.58,"53200"
"2191",2017-10-31,39617.19,40302.72,40307.98,39557.12,"93500"
"2192",2017-11-01,40453.64,39662.8,40558.97,39660.13,"63510"
"2193",2017-11-02,40498.87,40508.89,40842.25,40353.48,"66960"
"2194",2017-11-03,41064,40506.92,41115.5,40453.03,"60900"
"2195",2017-11-06,41030.77,41160.67,41232.17,40928.27,"45750"
"2196",2017-11-07,41049.22,41120.12,41262.45,41003.05,"53270"
"2197",2017-11-08,41259.16,41037.59,41293.8,40970.62,"57220"
"2198",2017-11-09,41790.16,41403.17,41850.28,41403.17,"78830"
