"","S&P ASX 200 (AXJO)_history.csv Date","S&P ASX 200 (AXJO)_history.csv Price","S&P ASX 200 (AXJO)_history.csv Open","S&P ASX 200 (AXJO)_history.csv High","S&P ASX 200 (AXJO)_history.csv Low","S&P ASX 200 (AXJO)_history.csv Volume"
"2032",2016-11-01,5290.47,5317.7,5317.7,5271.7,"432120000"
"2033",2016-11-02,5228.99,5290.5,5290.5,5207.7,"651960000"
"2034",2016-11-03,5225.55,5229,5241.2,5201.5,"618650000"
"2035",2016-11-04,5180.82,5225.6,5225.6,5178,"610350000"
"2036",2016-11-07,5250.8,5180.8,5251.9,5180.8,"544510000"
"2037",2016-11-08,5257.79,5250.8,5282.4,5244.3,"633510000"
"2038",2016-11-09,5156.56,5257.8,5314.1,5052.1,"993430000"
"2039",2016-11-10,5328.84,5156.6,5328.84,5156.6,"891470000"
"2040",2016-11-11,5370.74,5328.8,5370.74,5328.8,"830970000"
"2041",2016-11-14,5345.73,5370.7,5370.7,5315.3,"666880000"
"2042",2016-11-15,5326.2,5345.7,5345.7,5303.3,"704660000"
"2043",2016-11-16,5327.67,5326.2,5346.7,5320.3,"713650000"
"2044",2016-11-17,5338.54,5327.7,5344.7,5286.2,"713910000"
"2045",2016-11-18,5359.41,5338.5,5366.4,5338.5,"642090000"
"2046",2016-11-21,5351.34,5359.4,5364,5334.9,"531260000"
"2047",2016-11-22,5413.33,5351.3,5425.5,5351.3,"654130000"
"2048",2016-11-23,5484.36,5413.3,5488.5,5413.3,"639330000"
"2049",2016-11-24,5485.08,5484.4,5503.3,5471.8,"612110000"
"2050",2016-11-25,5507.78,5485.1,5520.9,5478.9,"763690000"
"2051",2016-11-28,5464.4,5507.8,5507.8,5464.4,"481300000"
"2052",2016-11-29,5457.5,5464.4,5486.6,5453.3,"689890000"
"2053",2016-11-30,5440.47,5457.5,5458.1,5423.2,"1.03e+09"
"2054",2016-12-01,5500.24,5440.5,5500.24,5440.5,"905990000"
"2055",2016-12-02,5444.02,5500.2,5500.2,5444,"691680000"
"2056",2016-12-05,5400.44,5444,5444,5383.8,"623500000"
"2057",2016-12-06,5428.69,5400.4,5451.3,5400.4,"691700000"
"2058",2016-12-07,5478.1,5428.7,5478.1,5428.7,"668180000"
"2059",2016-12-08,5543.64,5478.1,5550.2,5478.1,"642810000"
"2060",2016-12-09,5560.62,5543.6,5566.1,5541.3,"627200000"
"2061",2016-12-12,5562.83,5560.6,5583.2,5552.5,"610790000"
"2062",2016-12-13,5545.05,5562.8,5573.7,5543.5,"645390000"
"2063",2016-12-14,5584.62,5545,5595.7,5545,"755270000"
"2064",2016-12-15,5538.58,5584.6,5584.6,5517.9,"857520000"
"2065",2016-12-16,5532.93,5538.6,5549.9,5510,"1.07e+09"
"2066",2016-12-19,5562.08,5532.9,5577.9,5530.9,"578990000"
"2067",2016-12-20,5591.07,5562.1,5606.8,5557.1,"660200000"
"2068",2016-12-21,5613.47,5591.1,5628,5591.1,"582670000"
"2069",2016-12-22,5643.94,5613.5,5644.2,5603.4,"475740000"
"2070",2016-12-23,5627.95,5643.9,5649.8,5619.1,"407250000"
"2071",2016-12-28,5685.02,5627.9,5693.8,5627.9,"373320000"
"2072",2016-12-29,5699.07,5685,5699.1,5659,"347920000"
"2073",2016-12-30,5665.79,5699.1,5699.1,5665.79,"274970000"
"2074",2017-01-03,5733.18,5667.4,5736.9,5667.4,"400790000"
"2075",2017-01-04,5736.41,5733.2,5741.7,5728.6,"447080000"
"2076",2017-01-05,5753.35,5736.4,5759.5,5736.4,"416850000"
"2077",2017-01-06,5755.58,5753.3,5765.2,5747,"426680000"
"2078",2017-01-09,5807.44,5755.6,5827.5,5754.6,"502420000"
"2079",2017-01-10,5760.7,5807.4,5807.4,5746.7,"586260000"
"2080",2017-01-11,5771.48,5760.7,5791.6,5760.7,"561190000"
"2081",2017-01-12,5766.85,5771.5,5801.2,5758.8,"546730000"
"2082",2017-01-13,5721.12,5766.9,5770.1,5710,"565570000"
"2083",2017-01-16,5748.44,5721.1,5763.4,5721.1,"444010000"
"2084",2017-01-17,5699.42,5748.4,5748.4,5695.2,"532080000"
"2085",2017-01-18,5678.75,5699.4,5699.4,5657,"550530000"
"2086",2017-01-19,5692.18,5678.8,5720.9,5676.4,"586840000"
"2087",2017-01-20,5654.75,5692.2,5692.2,5646.6,"558150000"
"2088",2017-01-23,5610.97,5654.8,5686.9,5604.3,"558030000"
"2089",2017-01-24,5650.1,5611,5653.8,5611,"622700000"
"2090",2017-01-25,5671.51,5650.1,5690.5,5650.1,"672670000"
"2091",2017-01-27,5713.99,5671.5,5714.2,5668.5,"492360000"
"2092",2017-01-30,5661.52,5714,5714,5643.5,"465240000"
"2093",2017-01-31,5620.91,5661.5,5661.5,5606.2,"647080000"
"2094",2017-02-01,5653.16,5620.9,5653.5,5611.4,"592050000"
"2095",2017-02-02,5645.43,5653.2,5670.6,5630.5,"681120000"
"2096",2017-02-03,5621.58,5645.3,5662.8,5617.2,"541120000"
"2097",2017-02-06,5615.58,5621.6,5659.1,5609.4,"530170000"
"2098",2017-02-07,5621.92,5615.6,5621.92,5582.7,"608210000"
"2099",2017-02-08,5651.37,5621.9,5655.6,5620.4,"573370000"
"2100",2017-02-09,5664.61,5651.4,5671.4,5635,"599940000"
"2101",2017-02-10,5720.61,5664.6,5721.4,5664.6,"612340000"
"2102",2017-02-13,5760.69,5720.6,5764.1,5720.6,"591540000"
"2103",2017-02-14,5755.24,5760.7,5794.9,5754.5,"579890000"
"2104",2017-02-15,5809.07,5755.2,5817.3,5755.2,"648230000"
"2105",2017-02-16,5816.31,5809.1,5833.2,5789.8,"753940000"
"2106",2017-02-17,5805.82,5816.3,5819.9,5799.6,"674130000"
"2107",2017-02-20,5795.09,5805.8,5810.1,5778.9,"563080000"
"2108",2017-02-21,5791.03,5795.1,5795.1,5774.1,"696800000"
"2109",2017-02-22,5805.1,5791,5805.1,5780.4,"751130000"
"2110",2017-02-23,5784.66,5805.1,5805.1,5764.3,"734090000"
"2111",2017-02-24,5738.98,5784.7,5784.7,5729.9,"870610000"
"2112",2017-02-27,5724.18,5739,5743.5,5710.1,"701670000"
"2113",2017-02-28,5712.22,5724.2,5755.6,5712.2,"922560000"
"2114",2017-03-01,5704.8,5712.2,5712.2,5675,"798740000"
"2115",2017-03-02,5776.59,5704.8,5776.6,5704.8,"791210000"
"2116",2017-03-03,5729.6,5776.6,5776.6,5712.4,"615340000"
"2117",2017-03-06,5746.51,5729.6,5747.1,5715.5,"545740000"
"2118",2017-03-07,5761.39,5746.5,5774.8,5719.6,"701240000"
"2119",2017-03-08,5759.66,5761.4,5761.4,5738.7,"649550000"
"2120",2017-03-09,5741.2,5759.7,5760.7,5729,"578570000"
"2121",2017-03-10,5775.61,5741.2,5781.2,5741.2,"629580000"
"2122",2017-03-13,5757.35,5775.6,5775.6,5744.7,"581250000"
"2123",2017-03-14,5759.14,5757.3,5783.6,5743.9,"646760000"
"2124",2017-03-15,5774,5759.1,5774.4,5727.7,"623370000"
"2125",2017-03-16,5785.79,5774,5801.1,5765.6,"971200000"
"2126",2017-03-17,5799.65,5785.8,5815,5777.9,"923100000"
"2127",2017-03-20,5778.91,5799.6,5799.6,5764.4,"441240000"
"2128",2017-03-21,5774.62,5778.9,5779.3,5760.2,"720480000"
"2129",2017-03-22,5684.51,5774.6,5774.6,5681,"670800000"
"2130",2017-03-23,5707.95,5684.5,5708,5684.5,"730890000"
"2131",2017-03-24,5753.55,5708,5768.4,5706.3,"587390000"
"2132",2017-03-27,5746.7,5753.5,5753.5,5698.1,"598500000"
"2133",2017-03-28,5821.23,5746.7,5821.23,5746.7,"672640000"
"2134",2017-03-29,5873.52,5821.2,5876.4,5821.2,"662250000"
"2135",2017-03-30,5896.23,5873.5,5899.2,5873.5,"639160000"
"2136",2017-03-31,5864.9,5896.2,5901.5,5864.9,"634930000"
"2137",2017-04-03,5872.68,5864.9,5873.4,5840.9,"492280000"
"2138",2017-04-04,5856.55,5872.7,5874,5849.2,"531970000"
"2139",2017-04-05,5876.2,5856.6,5881,5846.2,"655230000"
"2140",2017-04-06,5856.28,5876.2,5876.2,5833,"572270000"
"2141",2017-04-07,5862.47,5856.3,5888.6,5838.3,"558960000"
"2142",2017-04-10,5912.88,5862.5,5912.9,5862.5,"528220000"
"2143",2017-04-11,5929.27,5912.9,5950.1,5898.1,"589470000"
"2144",2017-04-12,5933.96,5929.3,5944.2,5913.6,"765380000"
"2145",2017-04-13,5889.95,5934,5934,5881.3,"648030000"
"2146",2017-04-18,5836.74,5889.9,5889.9,5820.4,"799920000"
"2147",2017-04-19,5804.01,5836.7,5836.7,5790.6,"731030000"
"2148",2017-04-20,5821.39,5804,5826.1,5801.2,"638850000"
"2149",2017-04-21,5854.14,5821.4,5870.4,5821.4,"577410000"
"2150",2017-04-24,5871.78,5854.1,5894.7,5853.8,"468660000"
"2151",2017-04-26,5912.04,5871.8,5923.9,5871.8,"691760000"
"2152",2017-04-27,5921.48,5912,5924.2,5906.4,"592860000"
"2153",2017-04-28,5924.06,5921.5,5924.1,5894.8,"699670000"
"2154",2017-05-01,5956.52,5924.1,5956.52,5916.7,"631480000"
"2155",2017-05-02,5950.36,5956.5,5956.5,5919,"721430000"
"2156",2017-05-03,5892.34,5950.4,5950.4,5882.2,"804650000"
"2157",2017-05-04,5876.37,5892.3,5893.6,5856.4,"654090000"
"2158",2017-05-05,5836.56,5876.4,5885.8,5827.2,"731170000"
"2159",2017-05-08,5870.89,5836.6,5885.4,5836.6,"770510000"
"2160",2017-05-09,5839.9,5870.9,5870.9,5830.5,"690670000"
"2161",2017-05-10,5875.44,5839.9,5888.1,5816.5,"766720000"
"2162",2017-05-11,5878.34,5875.4,5922.5,5873.4,"684610000"
"2163",2017-05-12,5836.9,5878.3,5878.7,5815.6,"596640000"
"2164",2017-05-15,5838.4,5836.9,5847,5805.9,"584050000"
"2165",2017-05-16,5850.52,5838.4,5871.6,5835.7,"671720000"
"2166",2017-05-17,5786.03,5850.5,5850.5,5784.5,"683750000"
"2167",2017-05-18,5738.31,5786,5786,5697.6,"798480000"
"2168",2017-05-19,5727.41,5738.3,5740.5,5707.4,"522490000"
"2169",2017-05-22,5771.2,5727.4,5778.1,5727.4,"571630000"
"2170",2017-05-23,5760.19,5771.2,5795.7,5753.1,"578230000"
"2171",2017-05-24,5768.98,5760.2,5776,5754.4,"646500000"
"2172",2017-05-25,5789.63,5769,5790.5,5749.3,"645840000"
"2173",2017-05-26,5751.66,5789.6,5789.6,5738.6,"589730000"
"2174",2017-05-29,5707.07,5751.2,5758.2,5707.07,"503450000"
"2175",2017-05-30,5717.89,5707,5726.6,5679.8,"476500000"
"2176",2017-05-31,5724.57,5717.9,5740.1,5708.5,"923250000"
"2177",2017-06-01,5738.13,5724.6,5738.6,5709.4,"629590000"
"2178",2017-06-02,5788.11,5738.1,5793.7,5738.1,"591100000"
"2179",2017-06-05,5754.87,5788.1,5788.1,5737.4,"600920000"
"2180",2017-06-06,5667.47,5754.9,5754.9,5667.47,"616400000"
"2181",2017-06-07,5667.17,5667.5,5682.5,5642.6,"680290000"
"2182",2017-06-08,5676.6,5667.2,5679.1,5629.8,"613540000"
"2183",2017-06-09,5677.8,5676.6,5691.8,5649.7,"612800000"
"2184",2017-06-13,5772.77,5677.8,5772.8,5677.8,"705360000"
"2185",2017-06-14,5833.9,5772.8,5836.4,5772.8,"778200000"
"2186",2017-06-15,5763.19,5833.9,5833.9,5752.2,"1.39e+09"
"2187",2017-06-16,5774.03,5760.8,5794.5,5760.8,"1.11e+09"
"2188",2017-06-19,5805.17,5774,5806.4,5769.4,"505250000"
"2189",2017-06-20,5757.25,5805.2,5809.3,5757.25,"633830000"
"2190",2017-06-21,5665.72,5757.3,5757.3,5665.3,"728830000"
"2191",2017-06-22,5705.95,5665.7,5723.9,5665.7,"627920000"
"2192",2017-06-23,5715.88,5706,5723.3,5692.9,"540240000"
"2193",2017-06-26,5720.16,5715.9,5749,5711,"596550000"
"2194",2017-06-27,5714.19,5720.2,5721.1,5685.2,"577730000"
"2195",2017-06-28,5755.7,5714.2,5757.3,5702.7,"678770000"
"2196",2017-06-29,5818.1,5755.7,5819.7,5755.7,"676070000"
"2197",2017-06-30,5721.49,5818.1,5818.1,5718.1,"827800000"
"2198",2017-07-03,5684.49,5721.5,5729.6,5682.9,"574060000"
"2199",2017-07-04,5783.82,5684.5,5792,5684.5,"623940000"
"2200",2017-07-05,5763.25,5783.8,5790.4,5755.2,"515280000"
"2201",2017-07-06,5758.76,5763.3,5771.6,5741.7,"582360000"
"2202",2017-07-07,5703.57,5758.8,5758.8,5676,"586590000"
"2203",2017-07-10,5724.44,5703.6,5747.5,5703.6,"478530000"
"2204",2017-07-11,5728.93,5724.4,5744.5,5700.7,"516250000"
"2205",2017-07-12,5673.83,5728.9,5730.3,5665.6,"562510000"
"2206",2017-07-13,5736.77,5673.8,5742.7,5673.8,"558360000"
"2207",2017-07-14,5765.12,5736.8,5778.8,5736.8,"655370000"
"2208",2017-07-17,5755.47,5765.1,5773.7,5735.5,"438630000"
"2209",2017-07-18,5687.39,5755.5,5761.6,5678.7,"577540000"
"2210",2017-07-19,5732.13,5687.4,5743.8,5687.4,"587460000"
"2211",2017-07-20,5761.45,5732.1,5770.8,5732.1,"631570000"
"2212",2017-07-21,5722.84,5761.5,5761.5,5709.5,"563920000"
"2213",2017-07-24,5688.07,5722.8,5722.8,5653.3,"483580000"
"2214",2017-07-25,5726.6,5688.1,5742.8,5688.1,"550870000"
"2215",2017-07-26,5776.62,5726.6,5787.6,5726.6,"595280000"
"2216",2017-07-27,5785.01,5776.6,5799.6,5776.6,"510320000"
"2217",2017-07-28,5702.82,5785,5785,5692.8,"651090000"
"2218",2017-07-31,5720.59,5702.8,5745.2,5701.8,"561240000"
"2219",2017-08-01,5772.37,5720.6,5774.5,5720.6,"699050000"
"2220",2017-08-02,5744.2,5772.4,5779.6,5738.1,"546230000"
"2221",2017-08-03,5735.12,5744.2,5744.6,5706.2,"521950000"
"2222",2017-08-04,5720.58,5735.1,5738.6,5709.3,"527120000"
"2223",2017-08-07,5773.56,5720.6,5781.6,5720.6,"400620000"
"2224",2017-08-08,5743.75,5773.6,5792,5722.1,"526500000"
"2225",2017-08-09,5765.66,5743.8,5777.2,5742.8,"494040000"
"2226",2017-08-10,5760.93,5765.7,5795.5,5747,"533650000"
"2227",2017-08-11,5693.14,5760.9,5760.9,5674,"599430000"
"2228",2017-08-14,5730.41,5693.1,5735.7,5693.1,"430050000"
"2229",2017-08-15,5757.48,5730.4,5777.2,5730.4,"489420000"
"2230",2017-08-16,5785.1,5757.5,5785.1,5728.8,"603450000"
"2231",2017-08-17,5779.21,5785.1,5806.3,5765.8,"795450000"
"2232",2017-08-18,5747.11,5779.2,5779.2,5711,"603400000"
"2233",2017-08-21,5725.85,5747.1,5747.1,5699,"547150000"
"2234",2017-08-22,5750.12,5725.9,5750.9,5725.9,"621980000"
"2235",2017-08-23,5737.16,5750.1,5781.4,5723.5,"715060000"
"2236",2017-08-24,5745.48,5737.2,5753.7,5716.9,"752830000"
"2237",2017-08-25,5743.86,5745.5,5750.5,5721.3,"810390000"
"2238",2017-08-28,5709.89,5743.9,5746.3,5699.6,"546030000"
"2239",2017-08-29,5669.01,5709.7,5709.7,5645.8,"663900000"
"2240",2017-08-30,5669.72,5669,5691.3,5654.9,"638860000"
"2241",2017-08-31,5714.52,5669.7,5714.52,5669.7,"848640000"
"2242",2017-09-01,5724.59,5714.5,5734.9,5700.8,"543160000"
"2243",2017-09-04,5702,5724.6,5724.6,5690,"394540000"
"2244",2017-09-05,5706.23,5702,5706.23,5666.2,"451890000"
"2245",2017-09-06,5689.73,5706.2,5706.2,5662.7,"589370000"
"2246",2017-09-07,5689.88,5689.7,5718.1,5679.3,"613850000"
"2247",2017-09-08,5672.62,5689.9,5694.2,5661.4,"480910000"
"2248",2017-09-11,5713.15,5672.8,5723,5669.8,"451480000"
"2249",2017-09-12,5746.44,5713.1,5764.6,5713.1,"556710000"
"2250",2017-09-13,5744.26,5746.4,5777.7,5744.26,"510910000"
"2251",2017-09-14,5738.68,5744.3,5749,5726.3,"479310000"
"2252",2017-09-15,5695.02,5738.7,5738.7,5686.4,"772650000"
"2253",2017-09-18,5720.6,5695,5731.5,5695,"454110000"
"2254",2017-09-19,5713.58,5720.6,5742.2,5713.58,"552900000"
"2255",2017-09-20,5709.09,5713.6,5713.6,5680.5,"515900000"
"2256",2017-09-21,5655.42,5709.1,5709.1,5639.4,"670150000"
"2257",2017-09-22,5682.14,5655.4,5688.2,5655.4,"440750000"
"2258",2017-09-25,5683.73,5682.1,5710.4,5679.2,"401340000"
"2259",2017-09-26,5670.98,5683.7,5698.5,5666.6,"513290000"
"2260",2017-09-27,5664.28,5671,5672.6,5649.1,"532690000"
"2261",2017-09-28,5670.39,5664.3,5685.9,5664.3,"548260000"
"2262",2017-09-29,5681.61,5670.4,5688.5,5651.9,"594320000"
"2263",2017-10-02,5729.33,5681.6,5751,5681.6,"352060000"
"2264",2017-10-03,5701.44,5729.3,5736.4,5692.7,"487110000"
"2265",2017-10-04,5652.06,5701.4,5702.8,5651.1,"5.19e+08"
"2266",2017-10-05,5651.77,5652.1,5673.6,5650.9,"475640000"
"2267",2017-10-06,5710.68,5651.8,5710.7,5651.8,"455850000"
"2268",2017-10-09,5739.26,5710.8,5759.2,5710.8,"433020000"
"2269",2017-10-10,5738.11,5739.3,5750.3,5720.4,"453780000"
"2270",2017-10-11,5772.15,5738.1,5778.1,5738.1,"528910000"
"2271",2017-10-12,5794.47,5772.1,5794.5,5763.7,"469180000"
"2272",2017-10-13,5814.15,5794.5,5825.2,5792.7,"438600000"
"2273",2017-10-16,5846.76,5814.2,5856.3,5814.2,"463520000"
"2274",2017-10-17,5889.61,5846.8,5896.3,5846.8,"494540000"
"2275",2017-10-18,5890.48,5889.6,5906.1,5886.7,"544970000"
"2276",2017-10-19,5896.13,5890.5,5910.2,5884.9,"635700000"
"2277",2017-10-20,5906.99,5896.1,5924.9,5868.6,"486910000"
"2278",2017-10-23,5893.96,5907,5925.3,5892.3,"428250000"
"2279",2017-10-24,5897.61,5894,5908.8,5885.4,"502230000"
"2280",2017-10-25,5905.6,5897.6,5919.9,5895.1,"562700000"
"2281",2017-10-26,5916.3,5905.6,5916.3,5884.6,"546430000"
"2282",2017-10-27,5903.16,5916.3,5938.1,5859.2,"623190000"
"2283",2017-10-30,5919.08,5903.6,5927.7,5903.6,"484180000"
"2284",2017-10-31,5909.02,5919.1,5934.5,5908.3,"536770000"
"2285",2017-11-01,5937.77,5909,5952.4,5909,"608300000"
"2286",2017-11-02,5931.71,5937.8,5961.5,5929.1,"5.21e+08"
"2287",2017-11-03,5959.88,5931.7,5968.2,5931.7,"468620000"
"2288",2017-11-06,5953.78,5959.9,5966.3,5945.7,"453610000"
"2289",2017-11-07,6014.34,5953.8,6017.4,5953.8,"461250000"
"2290",2017-11-08,6016.27,6014.3,6022.8,5996.2,"494160000"
"2291",2017-11-09,6049.43,6016.3,6052.1,6016.3,"584190000"
