"","FTSE 100 (FTSE)_history.csv Date","FTSE 100 (FTSE)_history.csv Price","FTSE 100 (FTSE)_history.csv Open","FTSE 100 (FTSE)_history.csv High","FTSE 100 (FTSE)_history.csv Low","FTSE 100 (FTSE)_history.csv Volume"
"2032",2017-01-18,7247.61,7220.38,7260.47,7218.41,"820140000"
"2033",2017-01-19,7208.44,7247.61,7249.63,7191.67,"771560000"
"2034",2017-01-20,7198.44,7208.44,7221.01,7193.73,"819060000"
"2035",2017-01-23,7151.18,7198.44,7198.44,7131.46,"736250000"
"2036",2017-01-24,7150.34,7151.18,7190.15,7144.44,"1.1e+09"
"2037",2017-01-25,7164.43,7150.34,7205.68,7150.34,"1.02e+09"
"2038",2017-01-26,7161.49,7164.43,7184.75,7151.34,"933670000"
"2039",2017-01-27,7184.49,7161.49,7184.73,7150.76,"903600000"
"2040",2017-01-30,7118.48,7184.49,7184.7,7105.67,"915510000"
"2041",2017-01-31,7099.15,7118.48,7162.53,7099.15,"983510000"
"2042",2017-02-01,7107.65,7099.15,7170.24,7099.15,"809590000"
"2043",2017-02-02,7140.75,7107.65,7163.94,7093.57,"907250000"
"2044",2017-02-03,7188.3,7140.75,7202.37,7133.63,"810150000"
"2045",2017-02-06,7172.15,7188.3,7208.73,7165.17,"633430000"
"2046",2017-02-07,7186.22,7172.15,7227.22,7159.57,"793590000"
"2047",2017-02-08,7188.82,7186.22,7195.94,7147.18,"963910000"
"2048",2017-02-09,7229.5,7188.82,7238.74,7183.14,"805920000"
"2049",2017-02-10,7258.75,7229.5,7274.8,7229.45,"902730000"
"2050",2017-02-13,7278.92,7258.75,7298.47,7257.67,"665380000"
"2051",2017-02-14,7268.56,7278.92,7292.65,7251.81,"779700000"
"2052",2017-02-15,7302.41,7268.56,7313.44,7268.56,"738320000"
"2053",2017-02-16,7277.92,7302.41,7302.41,7260.74,"705210000"
"2054",2017-02-17,7299.96,7277.92,7307.14,7253.16,"826580000"
"2055",2017-02-20,7299.86,7299.96,7329.56,7283.29,"655610000"
"2056",2017-02-21,7274.83,7299.86,7318.98,7267.49,"924700000"
"2057",2017-02-22,7302.25,7274.83,7314.26,7274.71,"1.18e+09"
"2058",2017-02-23,7271.37,7302.25,7310.05,7262.94,"1.1e+09"
"2059",2017-02-24,7243.7,7271.37,7271.86,7192.45,"881800000"
"2060",2017-02-27,7253,7243.7,7285.19,7239.66,"856820000"
"2061",2017-02-28,7263.44,7253,7284.2,7246.6,"1.01e+09"
"2062",2017-03-01,7382.9,7263.44,7383.05,7263.44,"1.07e+09"
"2063",2017-03-02,7382.35,7382.9,7394.61,7372.68,"955780000"
"2064",2017-03-03,7374.26,7382.35,7382.36,7353.64,"876910000"
"2065",2017-03-06,7350.12,7374.26,7374.26,7338.94,"758390000"
"2066",2017-03-07,7338.99,7350.12,7363.74,7335.27,"870640000"
"2067",2017-03-08,7334.61,7338.99,7354.47,7315.86,"893030000"
"2068",2017-03-09,7314.96,7334.61,7336.26,7263.62,"1.08e+09"
"2069",2017-03-10,7343.08,7314.96,7373,7314.96,"948170000"
"2070",2017-03-13,7367.08,7343.08,7377.41,7342.02,"708550000"
"2071",2017-03-14,7357.85,7367.08,7386.17,7339.27,"868570000"
"2072",2017-03-15,7368.64,7357.85,7383.33,7357.58,"845710000"
"2073",2017-03-16,7415.95,7368.64,7444.62,7368.64,"1.12e+09"
"2074",2017-03-17,7424.96,7415.95,7447,7402.64,"1.56e+09"
"2075",2017-03-20,7429.81,7424.96,7433.68,7399.97,"629940000"
"2076",2017-03-21,7378.34,7429.81,7440.85,7360.67,"873160000"
"2077",2017-03-22,7324.72,7378.34,7378.4,7301.83,"932570000"
"2078",2017-03-23,7340.71,7324.72,7346.4,7307.65,"807600000"
"2079",2017-03-24,7336.82,7340.71,7351.6,7322.86,"652710000"
"2080",2017-03-27,7293.5,7336.82,7336.82,7255.78,"802850000"
"2081",2017-03-28,7343.42,7293.5,7349.59,7285.8,"815610000"
"2082",2017-03-29,7373.72,7343.42,7373.72,7313.9,"803450000"
"2083",2017-03-30,7369.52,7373.72,7384.8,7340.25,"784500000"
"2084",2017-03-31,7322.92,7369.52,7369.55,7322.92,"986610000"
"2085",2017-04-03,7282.69,7322.92,7350.3,7280.76,"7.69e+08"
"2086",2017-04-04,7321.82,7282.69,7324.6,7282.69,"810270000"
"2087",2017-04-05,7331.68,7321.82,7362.59,7321.82,"772840000"
"2088",2017-04-06,7303.2,7331.68,7331.68,7258.11,"912350000"
"2089",2017-04-07,7349.37,7303.2,7349.37,7284.73,"804730000"
"2090",2017-04-10,7348.94,7349.37,7359.25,7337.01,"689470000"
"2091",2017-04-11,7365.5,7348.94,7406.35,7332.59,"820610000"
"2092",2017-04-12,7348.99,7365.5,7402.42,7348.84,"915890000"
"2093",2017-04-13,7327.59,7348.99,7348.99,7298.85,"738070000"
"2094",2017-04-18,7147.5,7327.59,7327.59,7147.5,"1.07e+09"
"2095",2017-04-19,7114.36,7147.5,7151.18,7114.36,"1.05e+09"
"2096",2017-04-20,7118.54,7114.36,7127.58,7096.83,"856400000"
"2097",2017-04-21,7114.55,7118.54,7134.53,7104.22,"924440000"
"2098",2017-04-24,7264.68,7114.55,7273.9,7114.55,"1.06e+09"
"2099",2017-04-25,7275.64,7264.68,7290.82,7258.74,"861210000"
"2100",2017-04-26,7288.72,7275.64,7302.57,7262.32,"887070000"
"2101",2017-04-27,7237.17,7288.72,7289.38,7224.35,"1.13e+09"
"2102",2017-04-28,7203.94,7237.17,7243.31,7197.28,"1.18e+09"
"2103",2017-05-02,7250.05,7203.94,7254.32,7203.94,"939010000"
"2104",2017-05-03,7234.53,7250.05,7250.05,7218.56,"790040000"
"2105",2017-05-04,7248.1,7234.53,7280.7,7226.07,"947130000"
"2106",2017-05-05,7297.43,7248.1,7297.43,7222.81,"908530000"
"2107",2017-05-08,7300.86,7297.43,7322.32,7285.76,"738840000"
"2108",2017-05-09,7342.21,7300.86,7359.61,7300.86,"729080000"
"2109",2017-05-10,7385.24,7342.21,7398.58,7331.3,"848260000"
"2110",2017-05-11,7386.63,7385.24,7396.19,7369.23,"985410000"
"2111",2017-05-12,7435.39,7386.63,7435.39,7381.74,"879090000"
"2112",2017-05-15,7454.37,7435.39,7460.2,7434.24,"857700000"
"2113",2017-05-16,7522.03,7454.37,7533.7,7452.44,"1.04e+09"
"2114",2017-05-17,7503.47,7522.03,7532.95,7478.88,"1.02e+09"
"2115",2017-05-18,7436.42,7503.47,7503.68,7389.26,"1.01e+09"
"2116",2017-05-19,7470.71,7436.42,7480.28,7436.42,"845280000"
"2117",2017-05-22,7496.34,7470.71,7518.12,7470.71,"691510000"
"2118",2017-05-23,7485.29,7496.34,7521.94,7485.29,"699940000"
"2119",2017-05-24,7514.9,7485.29,7519.58,7475.11,"848440000"
"2120",2017-05-25,7517.71,7514.9,7529.74,7497.07,"638440000"
"2121",2017-05-26,7547.63,7517.71,7554.21,7514.39,"797460000"
"2122",2017-05-30,7526.51,7547.63,7547.65,7497.07,"760550000"
"2123",2017-05-31,7519.95,7526.51,7586.45,7519.68,"1.89e+09"
"2124",2017-06-01,7543.77,7519.95,7558.63,7518.32,"884730000"
"2125",2017-06-02,7547.63,7543.77,7598.99,7539.96,"823790000"
"2126",2017-06-05,7525.76,7547.63,7562,7519.06,"624060000"
"2127",2017-06-06,7524.95,7525.76,7527.64,7502.83,"867650000"
"2128",2017-06-07,7478.62,7524.95,7555.62,7476.33,"901560000"
"2129",2017-06-08,7449.98,7478.62,7489.66,7449.98,"893770000"
"2130",2017-06-09,7527.33,7449.98,7545.12,7449.73,"1.11e+09"
"2131",2017-06-12,7511.87,7527.33,7540.53,7483.61,"712640000"
"2132",2017-06-13,7500.44,7511.87,7540.05,7491.86,"782430000"
"2133",2017-06-14,7474.4,7500.44,7545.07,7474.4,"972220000"
"2134",2017-06-15,7419.36,7474.4,7474.51,7377.86,"1.01e+09"
"2135",2017-06-16,7463.54,7419.36,7478.99,7419.36,"1.95e+09"
"2136",2017-06-19,7523.81,7463.54,7537.84,7463.54,"568210000"
"2137",2017-06-20,7472.71,7523.81,7561.07,7472.71,"1.04e+09"
"2138",2017-06-21,7447.79,7472.71,7477.17,7417.45,"869740000"
"2139",2017-06-22,7439.29,7447.79,7448.48,7398.83,"813130000"
"2140",2017-06-23,7424.13,7439.29,7441.79,7396.75,"627790000"
"2141",2017-06-26,7446.8,7424.13,7480.95,7424.13,"714440000"
"2142",2017-06-27,7434.36,7446.8,7451.68,7411.36,"725030000"
"2143",2017-06-28,7387.8,7434.36,7445.31,7381.36,"859430000"
"2144",2017-06-29,7350.32,7387.8,7451.95,7341.75,"959170000"
"2145",2017-06-30,7312.72,7350.32,7377.38,7302.71,"1.01e+09"
"2146",2017-07-03,7377.09,7312.72,7386.11,7312.26,"726600000"
"2147",2017-07-04,7357.23,7377.09,7383.45,7336.75,"600300000"
"2148",2017-07-05,7367.6,7357.23,7386.92,7347.52,"952880000"
"2149",2017-07-06,7337.28,7367.6,7373.85,7303.46,"791240000"
"2150",2017-07-07,7350.92,7337.28,7359.48,7314.69,"690330000"
"2151",2017-07-10,7370.03,7350.92,7388.02,7344.31,"615600000"
"2152",2017-07-11,7329.76,7370.03,7386.88,7304.77,"683490000"
"2153",2017-07-12,7416.93,7329.76,7439.08,7329.76,"821520000"
"2154",2017-07-13,7413.44,7416.93,7428.24,7403.75,"970710000"
"2155",2017-07-14,7378.39,7413.44,7419.81,7363.77,"852440000"
"2156",2017-07-17,7404.13,7378.39,7426.37,7378.3,"613970000"
"2157",2017-07-18,7390.22,7404.13,7418.53,7357.77,"634510000"
"2158",2017-07-19,7430.91,7390.22,7442.84,7379.33,"660420000"
"2159",2017-07-20,7487.87,7430.91,7502.73,7430.91,"728090000"
"2160",2017-07-21,7452.91,7487.87,7515.12,7433.89,"722770000"
"2161",2017-07-24,7377.73,7452.91,7453.22,7357.5,"1.11e+09"
"2162",2017-07-25,7434.82,7377.73,7453.74,7377.73,"798830000"
"2163",2017-07-26,7452.32,7434.82,7487.05,7434.68,"774930000"
"2164",2017-07-27,7443.01,7452.32,7461.85,7410.85,"1.01e+09"
"2165",2017-07-28,7368.37,7443.01,7443.01,7339.44,"822650000"
"2166",2017-07-31,7372,7368.37,7425.52,7367.86,"927040000"
"2167",2017-08-01,7423.66,7372,7440.14,7372,"740610000"
"2168",2017-08-02,7411.43,7423.66,7434.71,7388.91,"731350000"
"2169",2017-08-03,7474.77,7411.43,7484.53,7384.22,"819300000"
"2170",2017-08-04,7511.71,7474.77,7519.06,7465.12,"776410000"
"2171",2017-08-07,7531.94,7511.71,7533.74,7511.71,"632190000"
"2172",2017-08-08,7542.73,7531.94,7551.85,7518.45,"615740000"
"2173",2017-08-09,7498.06,7542.73,7542.73,7475.83,"803930000"
"2174",2017-08-10,7389.94,7498.06,7498.06,7376.66,"735230000"
"2175",2017-08-11,7309.96,7389.94,7389.96,7296.49,"767620000"
"2176",2017-08-14,7353.89,7309.96,7377.66,7309.96,"553290000"
"2177",2017-08-15,7383.85,7353.89,7399.35,7353.89,"510540000"
"2178",2017-08-16,7433.03,7383.85,7444.98,7383.85,"586260000"
"2179",2017-08-17,7387.87,7433.03,7433.74,7382.16,"593940000"
"2180",2017-08-18,7323.98,7387.87,7387.87,7302.47,"741560000"
"2181",2017-08-21,7318.88,7323.98,7331.95,7296.8,"552910000"
"2182",2017-08-22,7381.74,7318.88,7387.55,7318.88,"676380000"
"2183",2017-08-23,7382.65,7381.74,7394.52,7360.33,"611960000"
"2184",2017-08-24,7407.06,7382.65,7437.87,7382.16,"756850000"
"2185",2017-08-25,7401.46,7407.06,7439.53,7401.46,"513070000"
"2186",2017-08-29,7337.43,7401.46,7401.62,7289.2,"757210000"
"2187",2017-08-30,7365.26,7337.43,7381.33,7337.43,"686610000"
"2188",2017-08-31,7430.62,7365.26,7443.68,7365.01,"784890000"
"2189",2017-09-01,7438.5,7430.62,7460.52,7430.06,"552910000"
"2190",2017-09-04,7411.47,7438.5,7438.5,7404.05,"398670000"
"2191",2017-09-05,7372.92,7411.47,7437.51,7369.58,"558080000"
"2192",2017-09-06,7354.13,7372.92,7372.92,7322.42,"697150000"
"2193",2017-09-07,7396.98,7354.13,7412.68,7348.38,"663670000"
"2194",2017-09-08,7377.6,7396.98,7396.98,7358.42,"619110000"
"2195",2017-09-11,7413.59,7377.6,7434.07,7377.6,"633810000"
"2196",2017-09-12,7400.69,7413.59,7435.84,7386.98,"768760000"
"2197",2017-09-13,7379.7,7400.69,7401.3,7336.23,"870090000"
"2198",2017-09-14,7295.39,7379.7,7390.7,7287.73,"1.26e+09"
"2199",2017-09-15,7215.47,7295.39,7295.39,7196.58,"1.46e+09"
"2200",2017-09-18,7253.28,7215.47,7257.45,7215.47,"734330000"
"2201",2017-09-19,7275.25,7253.28,7285.67,7243.59,"797450000"
"2202",2017-09-20,7271.95,7275.25,7289.93,7249.58,"794230000"
"2203",2017-09-21,7263.9,7271.95,7289.16,7260.05,"807480000"
"2204",2017-09-22,7310.64,7263.9,7320.28,7242.23,"644900000"
"2205",2017-09-25,7301.29,7310.64,7312.45,7272.49,"601760000"
"2206",2017-09-26,7285.74,7301.29,7311.82,7273.32,"707670000"
"2207",2017-09-27,7313.51,7285.74,7327.5,7285.74,"857130000"
"2208",2017-09-28,7322.82,7313.51,7323.33,7289.75,"748360000"
"2209",2017-09-29,7372.76,7322.82,7382.67,7321.64,"750780000"
"2210",2017-10-02,7438.84,7372.76,7438.84,7372.73,"891030000"
"2211",2017-10-03,7468.11,7438.84,7469.82,7426.67,"718750000"
"2212",2017-10-04,7467.58,7468.11,7476.33,7456.61,"945110000"
"2213",2017-10-05,7507.99,7467.58,7507.99,7464.4,"775860000"
"2214",2017-10-06,7522.87,7507.99,7527.72,7507.99,"694720000"
"2215",2017-10-09,7507.89,7522.87,7523.65,7493.68,"695850000"
"2216",2017-10-10,7538.27,7507.89,7543.88,7504.56,"821710000"
"2217",2017-10-11,7533.81,7538.27,7550.17,7519.6,"1.25e+09"
"2218",2017-10-12,7556.24,7533.81,7565.11,7526.33,"722800000"
"2219",2017-10-13,7535.44,7556.24,7556.24,7521.09,"686920000"
"2220",2017-10-16,7526.97,7535.44,7557,7526.73,"738060000"
"2221",2017-10-17,7516.17,7526.97,7550.44,7506.31,"1.03e+09"
"2222",2017-10-18,7542.87,7516.17,7555.24,7516.17,"645750000"
"2223",2017-10-19,7523.04,7542.87,7542.87,7485.42,"828890000"
"2224",2017-10-20,7523.23,7523.04,7560.04,7517.07,"752950000"
"2225",2017-10-23,7524.45,7523.23,7542,7511.77,"565830000"
"2226",2017-10-24,7526.54,7524.45,7535.22,7508.5,"676610000"
"2227",2017-10-25,7447.21,7526.54,7528.46,7437.42,"922390000"
"2228",2017-10-26,7486.5,7447.21,7488.26,7440.11,"1.02e+09"
"2229",2017-10-27,7505.03,7486.5,7520.76,7485.24,"870030000"
"2230",2017-10-30,7487.81,7505.03,7507.02,7478.41,"749410000"
"2231",2017-10-31,7493.08,7487.81,7516.85,7483.97,"730560000"
"2232",2017-11-01,7487.96,7493.08,7532.36,7487.96,"1.21e+09"
"2233",2017-11-02,7555.32,7487.96,7562.26,7478.88,"1.03e+09"
"2234",2017-11-03,7560.35,7555.32,7580.95,7541.91,"672310000"
"2235",2017-11-06,7562.28,7560.35,7572.9,7544.2,"632910000"
"2236",2017-11-07,7513.11,7562.28,7582.85,7507.83,"747480000"
"2237",2017-11-08,7529.72,7513.11,7534.49,7504.77,"807970000"
"2238",2017-11-09,7527.5,7511.75,7533.5,7502.25,
