Date	Price	Open	High	Low	Vol.	Change %
Sep 18, 2012	67,600.35	68,065.72	68,183.23	67,379.53	428.71K	-0.72%
Sep 19, 2012	67,114.82	67,890.29	67,968.39	66,909.24	529.12K	-0.72%
Sep 20, 2012	67,001.68	66,712.00	67,125.85	66,473.11	394.07K	-0.17%
Sep 21, 2012	67,891.46	67,289.13	68,142.93	67,199.05	454.75K	1.33%
Sep 24, 2012	67,207.14	67,419.16	67,723.62	66,827.55	408.62K	-1.01%
Sep 25, 2012	67,809.58	67,329.26	67,809.58	66,975.25	473.29K	0.90%
Sep 26, 2012	66,675.67	67,411.27	68,001.13	66,653.11	543.82K	-1.67%
Sep 27, 2012	66,770.56	67,015.18	67,153.55	66,739.57	417.69K	0.14%
Sep 28, 2012	66,396.71	67,073.96	67,192.72	66,093.97	377.42K	-0.56%
Oct 01, 2012	66,754.88	66,270.14	66,874.84	65,967.41	412.33K	0.54%
Oct 02, 2012	67,498.20	66,898.38	67,582.32	66,898.38	437.09K	1.11%
Oct 03, 2012	66,822.36	67,515.04	67,809.44	66,803.10	431.22K	-1.00%
Oct 04, 2012	66,909.38	66,635.55	66,952.95	65,639.64	618.10K	0.13%
Oct 05, 2012	67,383.68	67,164.80	67,736.59	67,116.21	496.09K	0.71%
Oct 08, 2012	67,435.37	67,345.61	67,608.02	67,103.57	393.63K	0.08%
Oct 09, 2012	68,062.86	67,698.25	68,126.43	67,328.15	445.00K	0.93%
Oct 10, 2012	68,457.58	67,914.24	68,597.71	67,869.28	485.93K	0.58%
Oct 11, 2012	69,577.60	68,564.58	69,656.61	68,502.89	611.68K	1.64%
Oct 12, 2012	69,603.13	69,677.88	69,969.05	69,407.45	479.46K	0.04%
Oct 15, 2012	69,769.73	69,562.97	70,001.17	69,277.49	344.96K	0.24%
Oct 16, 2012	70,281.72	70,216.12	70,619.84	70,112.30	448.72K	0.73%
Oct 17, 2012	70,686.50	70,512.99	70,828.63	70,406.06	375.30K	0.58%
Oct 18, 2012	70,355.84	70,868.74	70,923.16	70,265.58	385.09K	-0.47%
Oct 19, 2012	70,774.02	70,394.14	70,817.09	70,147.44	376.23K	0.59%
Oct 22, 2012	71,219.47	70,800.44	71,294.92	70,756.99	375.41K	0.63%
Oct 23, 2012	70,762.31	71,338.42	71,341.96	70,556.35	330.98K	-0.64%
Oct 24, 2012	70,708.41	70,910.83	71,013.54	70,531.86	131.03K	-0.08%
Oct 30, 2012	71,716.91	70,676.54	71,716.91	70,629.47	310.69K	1.43%
Oct 31, 2012	72,528.97	71,843.83	72,703.01	71,843.83	603.11K	1.13%
Nov 01, 2012	72,552.51	72,574.24	72,940.82	72,164.52	626.63K	0.03%
Nov 02, 2012	71,422.61	72,513.49	72,513.49	71,329.77	512.61K	-1.56%
Nov 05, 2012	72,737.10	71,615.09	73,313.87	71,092.91	656.79K	1.84%
Nov 06, 2012	72,039.74	72,696.23	72,851.24	71,950.74	586.84K	-0.96%
Nov 07, 2012	71,604.91	72,422.71	72,805.22	71,601.35	547.01K	-0.60%
Nov 08, 2012	72,649.83	71,797.23	72,664.32	71,455.44	552.06K	1.46%
Nov 09, 2012	71,820.28	72,756.56	73,013.99	71,659.44	552.83K	-1.14%
Nov 12, 2012	71,357.03	71,818.19	71,884.25	71,357.03	383.70K	-0.65%
Nov 13, 2012	72,015.20	71,194.48	72,015.20	71,042.97	460.41K	0.92%
Nov 14, 2012	71,325.57	72,080.11	72,552.76	71,325.57	452.52K	-0.96%
