Date	Price	Open	High	Low	Vol.	Change %
Feb 13, 2015	1,615.89	1,616.79	1,619.65	1,611.58	11.98B	0.15%
Feb 16, 2015	1,608.04	1,616.89	1,619.17	1,607.83	10.87B	-0.49%
Feb 17, 2015	1,587.75	1,607.32	1,610.21	1,587.75	14.62B	-1.26%
Feb 18, 2015	1,603.14	1,590.71	1,603.70	1,590.21	18.19B	0.97%
Feb 19, 2015	1,599.96	1,603.22	1,608.00	1,598.18	12.52B	-0.20%
Feb 20, 2015	1,603.45	1,604.56	1,609.15	1,600.63	11.44B	0.22%
Feb 23, 2015	1,593.89	1,608.53	1,610.24	1,593.48	15.78B	-0.60%
Feb 24, 2015	1,598.66	1,597.00	1,604.96	1,595.48	12.82B	0.30%
Feb 25, 2015	1,589.33	1,602.16	1,603.10	1,584.12	13.57B	-0.58%
Feb 26, 2015	1,593.55	1,590.29	1,593.56	1,566.96	15.84B	0.27%
Feb 27, 2015	1,587.01	1,590.93	1,594.44	1,586.10	15.49B	-0.41%
Mar 02, 2015	1,582.14	1,588.14	1,590.02	1,573.64	16.55B	-0.31%
Mar 03, 2015	1,562.84	1,580.36	1,582.67	1,562.84	19.97B	-1.22%
Mar 05, 2015	1,553.33	1,559.40	1,561.88	1,545.10	15.07B	-0.61%
Mar 06, 2015	1,568.29	1,553.05	1,568.70	1,552.06	9.32B	0.96%
Mar 09, 2015	1,559.71	1,558.54	1,565.19	1,553.17	9.54B	-0.55%
Mar 10, 2015	1,531.04	1,560.94	1,562.82	1,531.00	10.42B	-1.84%
Mar 11, 2015	1,543.84	1,524.38	1,544.19	1,520.20	11.39B	0.84%
Mar 12, 2015	1,544.34	1,543.06	1,549.02	1,534.11	8.93B	0.03%
Mar 13, 2015	1,541.55	1,547.68	1,551.86	1,539.56	8.88B	-0.18%
Mar 16, 2015	1,515.57	1,534.47	1,535.90	1,512.17	11.99B	-1.69%
Mar 17, 2015	1,512.84	1,525.50	1,527.95	1,511.40	9.92B	-0.18%
Mar 18, 2015	1,531.50	1,513.99	1,533.14	1,512.25	8.28B	1.23%
Mar 19, 2015	1,532.13	1,543.63	1,544.69	1,529.66	8.93B	0.04%
Mar 20, 2015	1,529.96	1,533.91	1,535.36	1,517.30	10.20B	-0.14%
